"observer","trial","x","y","dur","onset","offset","n","aoi","aoi2"
"10",501,-40.5,-5.70000000000005,1305,0,3244350,1,"c","centre"
"10",501,156.8,111.1,82,1341,3244468,2,"2","target"
"10",501,218.1,126,462,1448,3244955,3,"2","target"
"10",502,-29.4,-3.89999999999998,1380,0,3249025,1,"c","centre"
"10",502,-239.5,105.1,74,1421,3249140,2,"4","target"
"10",502,-258.5,123.8,316,1504,3249465,3,"4","target"
"10",503,-33.5,1.10000000000002,1215,0,3253407,1,"c","centre"
"10",503,153,73,87,1246,3253525,2,"2","target"
"10",503,193.8,114.4,117,1352,3253661,3,"2","target"
"10",503,206.7,126.7,283,1479,3253954,4,"2","target"
"10",504,-48.3,-7,1247,0,3259644,1,"c","centre"
"10",504,-23.4,104.4,85,1275,3259757,2,"0","blank"
"10",504,-22.3,233.2,369,1389,3260155,3,"3","target"
"10",505,-29.3,-2.5,1369,0,3264313,1,"c","centre"
"10",505,-255.8,116.7,380,1404,3264728,2,"4","target"
"10",506,-48.1,-1.20000000000005,1350,0,3269664,1,"c","centre"
"10",506,-231.9,95.3,108,1377,3269799,2,"4","target"
"10",506,-259.7,122.4,474,1497,3270285,3,"4","target"
"10",507,-60.2,-8.70000000000005,280,0,3273179,1,"c","centre"
"10",507,-55.3,2,957,287,3274143,2,"c","centre"
"10",507,-27.3,89.2,123,1272,3274294,3,"c","centre"
"10",507,-21,228.9,374,1428,3274701,4,"3","target"
"10",508,-41,-5.79999999999995,1248,0,3279662,1,"c","centre"
"10",508,199.9,-129.9,134,1282,3279830,2,"1","target"
"10",508,213.6,-163.9,652,1429,3280495,3,"1","target"
"10",509,-41.5,-8.60000000000002,1317,0,3285059,1,"c","centre"
"10",509,-263,127.8,526,1358,3285626,2,"4","target"
"10",510,-41.1,-10.1,1249,0,3289865,1,"c","centre"
"10",510,-99.7,-33.7,128,1264,3290008,2,"0","blank"
"10",510,-279.7,-153,411,1424,3290451,3,"5","target"
"10",511,-30.5,-4.20000000000005,1235,0,3295002,1,"c","centre"
"10",511,187.7,-100.4,97,1268,3295132,2,"1","target"
"10",511,222.6,-165.6,513,1394,3295674,3,"1","target"
"10",512,-38.8,-19.3,1485,0,3300395,1,"c","centre"
"10",512,-275.5,-147.8,627,1521,3301058,2,"5","target"
"10",513,-29.4,-11.9,1341,0,3305620,1,"c","centre"
"10",513,0.100000000000023,-266.1,163,1380,3305822,2,"6","target"
"10",513,-13.6,-307.9,435,1561,3306275,3,"6","target"
"10",514,-17.6,-24.6,1292,0,3310394,1,"c","centre"
"10",514,-135.3,48.1,85,1316,3310503,2,"0","blank"
"10",514,-225.2,107.4,119,1424,3310645,3,"4","target"
"10",514,-250,123.1,312,1553,3310967,4,"4","target"
"10",515,-19.3,-13.3,1336,0,3315755,1,"c","centre"
"10",515,-4.5,-315.4,675,1379,3316473,2,"6","target"
"10",516,-35.9,-19.6,1217,0,3320913,1,"c","centre"
"10",516,214.3,-84.3,107,1259,3321062,2,"1","target"
"10",516,209.8,-173.4,558,1391,3321645,3,"1","target"
"10",517,-40.1,-26.8,1223,0,3326160,1,"c","centre"
"10",517,101.9,-64.5,124,1251,3326312,2,"0","blank"
"10",517,177.3,-154.2,120,1403,3326460,3,"1","target"
"10",517,209,-172.4,441,1543,3326921,4,"1","target"
"10",518,-43,-16.9,1234,0,3331471,1,"c","centre"
"10",518,160,-104.5,112,1265,3331614,2,"1","target"
"10",518,215.5,-161.2,447,1402,3332086,3,"1","target"
"10",519,-32.3,-10.8,1224,0,3336612,1,"c","centre"
"10",519,162.2,-123.4,97,1257,3336742,2,"1","target"
"10",519,206.8,-164,506,1379,3337273,3,"1","target"
"10",520,-40,-8.89999999999998,1392,0,3342779,1,"c","centre"
"10",520,-225,38.9,45,1421,3342853,2,"d4","blank"
"10",520,-257.4,112.1,122,1484,3342993,3,"4","target"
"10",520,-272.1,117.2,425,1615,3343427,4,"4","target"
"10",521,-26.8,0.299999999999955,1356,0,3348195,1,"c","centre"
"10",521,-265.1,84.2,73,1390,3348302,2,"4","target"
"10",521,-258.8,111,511,1475,3348825,3,"4","target"
"10",522,-36.2,-13.9,1233,0,3352989,1,"c","centre"
"10",522,-215.4,58.3,49,1265,3353070,2,"4","target"
"10",522,-253.9,119.6,160,1336,3353252,3,"4","target"
"10",522,-268.3,122.6,148,1504,3353408,4,"4","target"
"10",523,-38.6,-18.2,1244,0,3358151,1,"c","centre"
"10",523,-190.1,35.3,69,1271,3358247,2,"d4","blank"
"10",523,-247.1,111.6,496,1364,3358767,3,"4","target"
"10",524,-19.7,-14.5,1214,0,3363288,1,"c","centre"
"10",524,227.9,-130.8,167,1250,3363491,2,"1","target"
"10",524,230,-151.9,267,1426,3363767,3,"1","target"
"10",525,-37.4,-18.8,1237,0,3368511,1,"c","centre"
"10",525,-195.9,-97.6,122,1266,3368662,2,"5","target"
"10",525,-253.4,-138.3,336,1411,3369021,3,"5","target"
"10",526,-43.9,-14.7,1334,0,3373519,1,"c","centre"
"10",526,131.1,73.9,61,1373,3373619,2,"0","blank"
"10",526,216.5,117.8,729,1469,3374383,3,"2","target"
"10",527,-56.4,-17.1,1424,0,3378416,1,"c","centre"
"10",527,-241.1,-124.9,124,1455,3378571,2,"5","target"
"10",527,-276.9,-151.3,293,1603,3378888,3,"5","target"
"10",528,-45.9,-7.29999999999995,1234,0,3383305,1,"c","centre"
"10",528,168.8,-8.20000000000005,120,1277,3383468,2,"d1","distracter"
"10",528,-30.1,-279.5,706,1454,3384231,3,"6","target"
"10",529,-19.9,-9.60000000000002,1321,0,3388931,1,"c","centre"
"10",529,-3.20000000000005,-253.3,175,1360,3389145,2,"6","target"
"10",529,-16.9,-281,345,1553,3389508,3,"6","target"
"10",530,-47.9,-18.5,1428,0,3394148,1,"c","centre"
"10",530,-42.5,-289.8,535,1470,3394725,2,"6","target"
"10",531,-42,-15.8,1299,0,3398485,1,"c","centre"
"10",531,-36.3,-289.4,493,1343,3399022,2,"6","target"
"10",532,-35.9,-12.5,1308,0,3402930,1,"c","centre"
"10",532,-24.3,-307,410,1351,3403383,2,"6","target"
"10",533,-46.5,-19.2,1327,0,3408005,1,"c","centre"
"10",533,-260.6,-153.7,453,1361,3408492,2,"5","target"
"10",534,-29,-9,727,0,3412398,1,"c","centre"
"10",534,-41.1,-24.3,640,779,3413090,2,"c","centre"
"10",534,-15.6,-317.9,162,1460,3413293,3,"6","target"
"10",534,-37.6,-316.8,231,1629,3413531,4,"6","target"
"10",535,-36.1,-19.9,1366,0,3418060,1,"c","centre"
"10",535,-11.6,236.3,548,1402,3418644,2,"3","target"
"10",536,-19.8,-10.1,1301,0,3423360,1,"c","centre"
"10",536,-172.3,44.4,74,1331,3423464,2,"d4","blank"
"10",536,-216,96,119,1426,3423604,3,"4","target"
"10",536,-243.4,98.8,390,1554,3424003,4,"4","target"
"10",537,-21.5,-5.60000000000002,1300,0,3428684,1,"c","centre"
"10",537,-211.3,-115.6,135,1346,3428865,2,"5","target"
"10",537,-238.2,-139.4,301,1502,3429187,3,"5","target"
"10",538,-22.7,-7.79999999999995,1330,0,3433705,1,"c","centre"
"10",538,-8,-275.3,462,1369,3434206,2,"6","target"
"10",539,-15.4,-4.29999999999995,1255,0,3438270,1,"c","centre"
"10",539,-26.5,-126.4,145,1285,3438445,2,"0","blank"
"10",539,-7.10000000000002,-252.1,139,1459,3438613,3,"6","target"
"10",539,-14.6,-285.3,308,1613,3438936,4,"6","target"
"10",540,-20.2,-6.10000000000002,1248,0,3443361,1,"c","centre"
"10",540,161.5,-126.8,94,1282,3443489,2,"1","target"
"10",540,221.3,-156.3,263,1410,3443786,3,"1","target"
"10",540,224,-168.5,253,1689,3444055,4,"1","target"
"10",541,-15.9,-16,1241,0,3447921,1,"c","centre"
"10",541,192.1,-131.1,100,1281,3448061,2,"1","target"
"10",541,223.1,-166.3,441,1411,3448532,3,"1","target"
"10",542,-11.6,-21.3,1263,0,3452956,1,"c","centre"
"10",542,20.2,203.4,133,1309,3453135,2,"3","target"
"10",542,0.200000000000045,237.8,392,1462,3453547,3,"3","target"
"10",543,-9.39999999999998,-7.10000000000002,1232,0,3457942,1,"c","centre"
"10",543,117.8,115.6,91,1267,3458068,2,"0","blank"
"10",543,222.4,111.6,107,1395,3458212,3,"2","target"
"10",543,233.1,125.1,251,1519,3458480,4,"2","target"
"10",544,-3.39999999999998,-9.89999999999998,1247,0,3462495,1,"c","centre"
"10",544,14.2,-196.7,102,1281,3462631,2,"6","target"
"10",544,-3.39999999999998,-292.8,375,1409,3463032,3,"6","target"
"10",545,-29.4,-9.79999999999995,1283,0,3470267,1,"c","centre"
"10",545,-33.2,-111.3,144,1307,3470435,2,"0","blank"
"10",545,-16.8,-315.6,331,1483,3470798,3,"6","target"
"10",546,-43.7,-4.20000000000005,1229,0,3474914,1,"c","centre"
"10",546,202.3,-112.3,112,1272,3475069,2,"1","target"
"10",546,218,-149.9,395,1408,3475488,3,"1","target"
"10",547,-33,2.5,1289,0,3480462,1,"c","centre"
"10",547,-206.9,-82.5,91,1323,3480587,2,"5","target"
"10",547,-255.8,-131.2,393,1449,3481015,3,"5","target"
"10",548,-20.7,-13.9,1235,0,3486088,1,"c","centre"
"10",548,-211.5,-101.5,122,1280,3486255,2,"5","target"
"10",548,-252.7,-135.1,266,1425,3486544,3,"5","target"
"10",549,-44.8,-8.89999999999998,1414,0,3491652,1,"c","centre"
"10",549,-11,183.9,96,1448,3491782,2,"3","target"
"10",549,-19,245.9,398,1567,3492203,3,"3","target"
"10",550,-38.9,-14.9,1227,0,3496106,1,"c","centre"
"10",550,-203.5,-102,83,1259,3496221,2,"5","target"
"10",550,-256,-158.9,164,1368,3496411,3,"5","target"
"10",550,-273.1,-166.4,205,1540,3496624,4,"5","target"
"10",551,-23.7,-12,1256,0,3516955,1,"c","centre"
"10",551,-40.8,-205.3,150,1290,3517139,2,"6","target"
"10",551,-15.1,-316.7,268,1465,3517432,3,"6","target"
"10",552,-31,0.5,1256,0,3521915,1,"c","centre"
"10",552,-117.7,16.4,92,1276,3522027,2,"0","blank"
"10",552,-237.9,107.5,301,1397,3522357,3,"4","target"
"10",553,-17.2,0.600000000000023,236,0,3525809,1,"c","centre"
"10",553,233.4,-589.1,40,301,3525914,2,"0","blank"
"10",553,41,-149.2,54,379,3526006,3,"0","blank"
"10",553,-12.5,-8.79999999999995,803,470,3526846,4,"c","centre"
"10",553,-230.1,80.3,114,1307,3526994,5,"4","target"
"10",553,-244,106.9,515,1432,3527520,6,"4","target"
"10",554,-21.6,-0.299999999999955,1786,0,3533131,1,"c","centre"
"10",554,-32.1,-291.5,591,1824,3533760,2,"6","target"
"10",555,-21.4,-21.2,1228,0,3538602,1,"c","centre"
"10",555,-8.39999999999998,-268.3,151,1264,3538789,2,"6","target"
"10",555,-16,-294.6,416,1425,3539215,3,"6","target"
"10",556,-24.2,-23,1283,0,3543533,1,"c","centre"
"10",556,-252.2,-129.8,156,1317,3543723,2,"5","target"
"10",556,-268.1,-155.1,444,1484,3544178,3,"5","target"
"10",557,-20.3,-13.6,1318,0,3548077,1,"c","centre"
"10",557,-250.5,-153.7,162,1353,3548274,2,"5","target"
"10",557,-273.9,-164.4,197,1525,3548481,3,"5","target"
"10",559,-29.5,-15.7,1235,0,3557712,1,"c","centre"
"10",559,-21.3,111.7,140,1261,3557878,2,"0","blank"
"10",559,-21.8,252.8,253,1430,3558160,3,"3","target"
"10",560,-29.4,-23.2,1259,0,3563252,1,"c","centre"
"10",560,-91.8,-85.2,92,1279,3563364,2,"0","blank"
"10",560,-247.8,-151.9,151,1400,3563544,3,"5","target"
"10",560,-282.2,-162.8,351,1561,3563905,4,"5","target"
"10",561,-26.4,-14.6,1229,0,3568200,1,"c","centre"
"10",561,-86.6,-178.1,77,1260,3568308,2,"d5","distracter"
"10",561,-11,-290.4,542,1364,3568877,3,"6","target"
"10",562,-28.6,-13.4,1332,0,3573676,1,"c","centre"
"10",562,-14.7,-275,196,1372,3573912,2,"6","target"
"10",562,-4.89999999999998,-297.6,342,1575,3574261,3,"6","target"
"10",563,-17.9,-6.60000000000002,1246,0,3578807,1,"c","centre"
"10",563,41,103.6,79,1277,3578917,2,"0","blank"
"10",563,6.70000000000005,223.6,59,1384,3579004,3,"3","target"
"10",563,-16.8,241.3,442,1455,3579458,4,"3","target"
"10",564,-11.9,-17.9,353,0,3582669,1,"c","centre"
"10",564,-22.7,-5.39999999999998,769,530,3583615,2,"c","centre"
"10",564,-4.60000000000002,133.7,78,1326,3583720,3,"0","blank"
"10",564,-5.5,245.8,439,1432,3584187,4,"3","target"
"10",565,-16.8,-11.1,1227,0,3588813,1,"c","centre"
"10",565,51.6,204,59,1263,3588908,2,"3","target"
"10",565,-14.8,240.3,446,1344,3589376,3,"3","target"
"10",566,-19.1,-9.10000000000002,1235,0,3594082,1,"c","centre"
"10",566,-144.4,102.9,91,1266,3594204,2,"4","target"
"10",566,-241.4,99.9,501,1379,3594727,3,"4","target"
"10",567,-31,-19.2,1242,0,3598506,1,"c","centre"
"10",567,-11.3,126.2,51,1269,3598584,2,"0","blank"
"10",567,-18.7,254,374,1349,3598987,3,"3","target"
"10",568,-10.6,-31.9,1305,0,3603268,1,"c","centre"
"10",568,-0.799999999999955,79.9,72,1331,3603366,2,"c","centre"
"10",568,-1,220.8,320,1432,3603715,3,"3","target"
"10",569,-16.2,-22.5,449,0,3607546,1,"c","centre"
"10",569,-9.89999999999998,-17,776,457,3608330,2,"c","centre"
"10",569,176.1,-50.6,133,1262,3608492,3,"1","blank"
"10",569,-34,-309.4,149,1447,3608693,4,"6","target"
"10",569,-16.8,-324.3,394,1605,3609096,5,"6","target"
"10",570,-20.2,-20.8,1274,0,3614588,1,"c","centre"
"10",570,220.3,100.9,160,1309,3614783,2,"2","target"
"10",570,236.1,115.7,268,1478,3615060,3,"2","target"
"10",572,-7.79999999999995,-17.9,1283,0,3624720,1,"c","centre"
"10",572,156.1,-100.1,129,1316,3624882,2,"1","target"
"10",572,218.1,-156.6,324,1469,3625230,3,"1","target"
"10",573,-31.6,-25.1,1248,0,3629691,1,"c","centre"
"10",573,-193,-9.60000000000002,66,1271,3629780,2,"d4","blank"
"10",573,-233.7,70.1,67,1359,3629869,3,"4","target"
"10",573,-245.2,99.6,360,1439,3630242,4,"4","target"
"10",574,2.20000000000005,-23.9,411,0,3634194,1,"c","centre"
"10",574,-8.89999999999998,-16.8,693,586,3635062,2,"c","centre"
"10",574,-222.4,-133.1,143,1315,3635241,3,"5","target"
"10",574,-264.6,-167.7,591,1477,3635851,4,"5","target"
"10",575,11.4,-24.4,1249,0,3640734,1,"c","centre"
"10",575,-88.1,-175.8,64,1284,3640833,2,"d5","distracter"
"10",575,32.5,285.6,131,1392,3641008,3,"3","target"
"10",575,11.2,244.7,402,1532,3641419,4,"3","target"
"10",576,8.70000000000005,-11.8,1276,0,3646660,1,"c","centre"
"10",576,-141.6,62,88,1307,3646779,2,"0","blank"
"10",576,-203,131.7,159,1420,3646963,3,"4","target"
"10",576,-223.1,124,253,1585,3647222,4,"4","target"
"10",577,6.39999999999998,-21.8,484,0,3651031,1,"c","centre"
"10",577,2.29999999999995,-13.9,714,625,3651886,2,"c","centre"
"10",577,3.29999999999995,-268.4,164,1377,3652088,3,"6","target"
"10",577,-4,-299.7,458,1554,3652559,4,"6","target"
"10",578,-9.60000000000002,-11.1,446,0,3656265,1,"c","centre"
"10",578,-3.79999999999995,-24.5,676,618,3657113,2,"c","centre"
"10",578,147.5,160.7,154,1328,3657301,3,"d2","distracter"
"10",578,235.2,114.3,468,1506,3657793,4,"2","target"
"10",579,12.4,-21.3,985,0,3662588,1,"c","centre"
"10",579,19.1,-23.1,363,1149,3663115,2,"c","centre"
"10",579,-228,85.2,124,1550,3663277,3,"4","target"
"10",579,-229,101.5,377,1687,3663667,4,"4","target"
"10",580,2.70000000000005,-22.1,361,0,3667381,1,"c","centre"
"10",580,12.6,-11.3,778,541,3668339,2,"c","centre"
"10",580,-73.8,-22.6,117,1343,3668480,3,"c","centre"
"10",580,233.7,-118.4,151,1518,3668689,4,"1","target"
"10",580,245.1,-145.3,640,1686,3669346,5,"1","target"
"10",581,11.1,-17.2,439,0,3674191,1,"c","centre"
"10",581,31.4,-28.2,662,575,3674989,2,"c","centre"
"10",581,-158.7,41.1,94,1268,3675114,3,"0","blank"
"10",581,-185.6,101.8,141,1384,3675277,4,"4","target"
"10",581,-217.6,102.6,434,1533,3675719,5,"4","target"
"10",582,16.9,-8.89999999999998,360,0,3680985,1,"c","centre"
"10",582,14.5,-15.3,783,498,3681906,2,"c","centre"
"10",582,249.2,53.3,108,1315,3682048,3,"d1","distracter"
"10",582,241.5,104.5,175,1445,3682245,4,"2","target"
"10",582,243.8,120.7,643,1631,3682899,5,"2","target"
"10",583,-16.7,-9.10000000000002,1302,0,3688590,1,"c","centre"
"10",583,-149.2,-81,44,1330,3688662,2,"5","target"
"10",583,-272.7,-173.7,570,1414,3689272,3,"5","target"
"12",1,-1.10000000000002,-22.2,1308,0,10338961,1,"c","centre"
"12",1,-122.6,86.8,41,1337,10339031,2,"0","blank"
"12",1,220.8,103.5,1295,1418,10340366,3,"2","target"
"12",2,-0.100000000000023,-13.7,235,0,10351403,1,"c","centre"
"12",2,192.4,90.9,1053,271,10352492,2,"2","blank"
"12",2,-234.6,-116.5,697,1374,10353239,3,"5","target"
"12",3,-9,-19.2,1227,0,10414316,1,"c","centre"
"12",3,245.5,-28.8,290,1265,10414644,2,"d1","distracter"
"12",3,204.9,102.7,763,1587,10415439,3,"2","target"
"12",4,-34.6,-44.3,345,0,10427585,1,"c","centre"
"12",4,1.29999999999995,-39.8,919,356,10428515,2,"c","centre"
"12",4,128.1,166.6,225,1313,10428778,3,"d2","distracter"
"12",4,-207.4,-159.6,281,1587,10429108,4,"5","target"
"12",4,222.3,-138.9,200,1918,10429358,5,"1","blank"
"12",4,-267.5,-173.3,561,2168,10429969,6,"5","target"
"12",5,-7.39999999999998,-46.1,1258,0,10447783,1,"c","centre"
"12",5,-229.8,60.2,56,1295,10447876,2,"d4","centre"
"12",5,-14.3,188.8,998,1385,10448908,3,"3","centre"
"12",5,27.8,-108,414,2426,10449365,4,"0","centre"
"12",6,-13.5,-31.8,228,0,10452855,1,"c","centre"
"12",6,3,143.6,434,263,10453324,2,"0","blank"
"12",6,-29.6,-66.6,529,736,10453892,3,"c","centre"
"12",6,202.1,61.9,643,1306,10454576,4,"2","target"
"12",7,-18.7,-28.7,206,0,10459334,1,"c","centre"
"12",7,23,125.8,498,241,10459867,2,"0","blank"
"12",7,188.9,-110.4,491,778,10460397,3,"1","blank"
"12",7,26.2,-255.2,202,1302,10460632,4,"6","target"
"12",7,-18.8,-284.1,651,1519,10461298,5,"6","target"
"12",8,-16.2,-28.5,1252,0,10469346,1,"c","centre"
"12",8,9.29999999999995,-193,373,1282,10469749,2,"6","target"
"12",8,-21.1,-251.2,493,1668,10470255,3,"6","target"
"12",9,-23.3,-40.8,730,0,10475342,1,"c","centre"
"12",9,-26.4,-237.1,433,764,10475809,2,"6","blank"
"12",9,200.2,92.3,201,1243,10476056,3,"2","target"
"12",9,223.4,82.2,598,1453,10476663,4,"2","target"
"12",10,-22.1,-37.4,301,0,10481147,1,"c","centre"
"12",10,-1.60000000000002,95,225,333,10481404,2,"c","centre"
"12",10,9.89999999999998,-81,569,596,10482011,3,"c","centre"
"12",10,230.8,-150.1,730,1200,10482776,4,"1","target"
"12",11,-29.1,-34.1,305,0,10486619,1,"c","centre"
"12",11,180.5,-12.2,258,335,10486907,2,"d1","blank"
"12",11,210,-132.7,665,624,10487603,3,"1","target"
"12",11,226.7,-150.5,559,1296,10488169,4,"1","target"
"12",12,-24.3,-24.6,1071,0,10498018,1,"c","centre"
"12",12,172,-154.8,201,1108,10498256,2,"1","blank"
"12",12,200.3,109.6,643,1351,10498941,3,"2","target"
"12",13,-27.5,-28.1,49,0,10502631,1,"c","centre"
"12",13,23.4,-8.60000000000002,177,71,10502830,2,"c","centre"
"12",13,216,103.1,501,284,10503367,3,"2","blank"
"12",13,-64.9,-12.6,226,824,10503632,4,"c","centre"
"12",13,196.1,-124.9,215,1089,10503886,5,"1","blank"
"12",13,-244.9,-109.9,242,1349,10504173,6,"5","target"
"12",13,-243.9,-147.5,689,1600,10504871,7,"5","target"
"12",14,-48.5,-17.5,84,0,10508932,1,"c","centre"
"12",14,-33.5,28.2,216,105,10509169,2,"c","centre"
"12",14,-243.2,54.1,194,358,10509400,3,"d4","blank"
"12",14,-247.3,-86.1,333,584,10509765,4,"5","blank"
"12",14,-243.9,103.7,1143,955,10510946,5,"4","target"
"12",15,-48.9,-13.6,213,0,10515946,1,"c","centre"
"12",15,-17.5,182.4,402,252,10516387,2,"3","blank"
"12",15,135.2,18.9,248,693,10516674,3,"0","blank"
"12",15,188.5,87.7,315,968,10517016,4,"2","target"
"12",15,212.4,82.1,606,1294,10517633,5,"2","target"
"12",16,-8.89999999999998,-32,75,0,10526058,1,"c","centre"
"12",16,-62.3,45.6,178,178,10526339,2,"c","centre"
"12",16,59.7,110.3,102,390,10526475,3,"0","blank"
"12",16,38.8,-1.39999999999998,125,524,10526632,4,"c","centre"
"12",16,-24.8,-14.6,392,664,10527039,5,"c","centre"
"12",16,-4.89999999999998,-17.4,214,1065,10527262,6,"c","centre"
"12",16,-237.2,-147.7,594,1317,10527894,7,"5","target"
"12",18,-30.6,-24.6,333,0,10539876,1,"c","centre"
"12",18,-245.8,-111.8,224,369,10540136,2,"5","centre"
"12",18,-253.3,-144.9,627,601,10540771,3,"5","centre"
"12",18,241.9,-75.6,154,1276,10540973,4,"1","centre"
"12",18,259.6,-27.9,95,1450,10541088,5,"d1","centre"
"12",18,204.1,-148.9,275,1578,10541396,6,"1","centre"
"12",18,222.7,-142.9,882,1873,10542298,7,"1","centre"
"12",19,-25.4,-24,390,0,10546642,1,"c","centre"
"12",19,2.10000000000002,-24.3,197,400,10546849,2,"c","centre"
"12",19,205.6,-153.8,451,631,10547334,3,"1","target"
"12",19,-221.4,-191.7,76,1131,10547459,4,"5","blank"
"12",19,180.3,-132.7,133,1252,10547637,5,"1","target"
"12",19,212,-138.4,510,1398,10548160,6,"1","target"
"12",20,-7.89999999999998,-29.4,502,0,10554839,1,"c","centre"
"12",20,219.5,-162.8,315,540,10555192,2,"1","blank"
"12",20,116.9,155.3,316,907,10555560,3,"d2","blank"
"12",20,-252.5,-146.5,711,1277,10556325,4,"5","target"
"12",21,-28.8,-17.7,263,0,10564684,1,"c","centre"
"12",21,-21.5,173.3,269,305,10564995,2,"3","blank"
"12",21,202.8,10.6,242,613,10565276,3,"d1","blank"
"12",21,-231.6,-140.3,308,904,10565633,4,"5","blank"
"12",21,-306.4,4.39999999999998,215,1243,10565879,5,"d4","distracter"
"12",21,-22.3,-281.5,1038,1501,10566960,6,"6","target"
"12",22,-18.3,-21.9,329,0,10573234,1,"c","centre"
"12",22,-82.5,106,211,355,10573471,2,"0","blank"
"12",22,-198,-94.7,132,608,10573645,3,"5","target"
"12",22,-255.3,-152.3,357,759,10574021,4,"5","target"
"12",22,-125.9,-216.9,141,1144,10574190,5,"d5","blank"
"12",22,-246.8,-179.1,557,1310,10574772,6,"5","target"
"12",23,-34.3,-14.3,325,0,10580797,1,"c","centre"
"12",23,-263.8,-141.8,893,362,10581727,2,"5","target"
"12",23,-291.8,-12.4,133,1285,10581890,3,"d4","distracter"
"12",23,-243.2,-151.8,827,1446,10582745,4,"5","target"
"12",24,-21.8,-28.8,304,0,10589060,1,"c","centre"
"12",24,118.3,67.5,128,332,10589216,2,"0","blank"
"12",24,-227.4,-153.4,718,511,10589985,3,"5","blank"
"12",24,-52.2,-295.5,207,1263,10590226,4,"6","target"
"12",24,-24.1,-295,780,1480,10591016,5,"6","target"
"12",25,-29.1,-31.2,335,0,10597809,1,"c","centre"
"12",25,-103.2,-11.3,69,357,10597900,2,"0","blank"
"12",25,-217.8,-225.5,316,463,10598253,3,"d5","blank"
"12",25,-270,-166.4,422,800,10598696,4,"5","blank"
"12",25,158.4,-226.8,153,1267,10598894,5,"d6","distracter"
"12",25,213.3,-159.1,829,1441,10599744,6,"1","target"
"12",26,-24.3,-4.29999999999995,417,0,10605475,1,"c","centre"
"12",26,-79.3,116.6,113,450,10605621,2,"0","blank"
"12",26,-248.5,-144.2,615,616,10606289,3,"5","blank"
"12",26,-192.8,181.5,117,1285,10606460,4,"4","target"
"12",26,-147.6,191.2,103,1422,10606583,5,"d3","distracter"
"12",26,-248.7,113,640,1552,10607250,6,"4","target"
"12",27,-23.7,-18.7,217,0,10613159,1,"c","centre"
"12",27,-243.7,63.5,151,256,10613349,2,"d4","distracter"
"12",27,-248.3,-133.4,509,442,10613893,3,"5","target"
"12",27,-20.6,-296.1,204,988,10614134,4,"6","blank"
"12",27,-309,-14.2,230,1233,10614405,5,"d4","distracter"
"12",27,-255.1,-149.7,535,1491,10614968,6,"5","target"
"12",28,-13,-6.10000000000002,169,0,10619745,1,"c","centre"
"12",28,97.5,188.7,178,200,10619954,2,"d2","blank"
