"observer","trial","x","y","dur","onset","n","aoi","aoi2"
"8",20,-204.8,109.3,430,468,2,"4","target"
"8",21,12.2,-2.10000000000002,1285,0,1,"c","centre"
"8",21,-3.10000000000002,-239,280,338,2,"6","target"
"8",22,15.7,-4.10000000000002,1264,0,1,"c","centre"
"8",22,-241.6,2,112,165,2,"d4","distracter"
"8",22,250.4,108.7,264,491,3,"2","target"
"8",23,16.8,-1.89999999999998,1268,0,1,"c","centre"
"8",23,-94.5,191.8,138,180,2,"d3","distracter"
"8",23,12.2,239.4,267,481,3,"3","target"
"8",24,14.3,-6,1269,0,1,"c","centre"
"8",24,217,101.9,319,358,2,"2","target"
"8",25,9.89999999999998,-9.10000000000002,1279,0,1,"c","centre"
"8",25,255.3,-2.60000000000002,186,225,2,"d1","distracter"
"8",25,227.2,-130.2,347,621,3,"1","target"
"8",26,4.10000000000002,-11.4,1347,0,1,"c","centre"
"8",26,117.7,-151.6,78,129,2,"d6","distracter"
"8",26,224.6,-121.1,257,408,3,"1","target"
"8",27,9.39999999999998,-7,1282,0,1,"c","centre"
"8",27,-237.3,2.5,110,161,2,"d4","distracter"
"8",27,-216.9,114.7,244,433,3,"4","target"
"8",28,17.8,-13.8,1402,0,1,"c","centre"
"8",28,-206.6,117.1,307,348,2,"4","target"
"8",29,9.39999999999998,-22.3,1282,0,1,"c","centre"
"8",29,-67.1,127,45,75,2,"0","blank"
"8",29,-113.6,186.3,275,375,3,"d3","distracter"
"8",29,-199.1,-108.4,47,472,4,"5","target"
"8",30,10.2,-11.4,1284,0,1,"c","centre"
"8",30,-99.5,154.7,85,126,2,"d3","distracter"
"8",30,-208,106.3,312,467,3,"4","target"
"8",31,17.2,-9.70000000000005,1289,0,1,"c","centre"
"8",31,-194.7,89.8,228,268,2,"4","target"
"8",31,-215.8,118.7,231,518,3,"4","target"
"8",32,13.8,-8.20000000000005,1284,0,1,"c","centre"
"8",32,-234.7,-1.89999999999998,105,157,2,"d4","distracter"
"8",32,-207.5,116.8,252,438,3,"4","target"
"8",33,18,-8.39999999999998,1297,0,1,"c","centre"
"8",33,-2.60000000000002,-18.7,920,931,2,"c","centre"
"8",34,15.3,0.600000000000023,1320,0,1,"c","centre"
"8",34,9.29999999999995,140.5,37,72,2,"0","blank"
"8",34,11.1,241.4,300,399,3,"3","target"
"8",35,1.89999999999998,-7.39999999999998,1479,0,1,"c","centre"
"8",35,207.1,106.8,199,239,2,"2","target"
"8",36,20.4,8,1259,0,1,"c","centre"
"8",36,0.899999999999977,-225.4,120,165,2,"6","target"
"8",36,15.4,-271.6,293,477,3,"6","target"
"8",37,15,-4.60000000000002,1281,0,1,"c","centre"
"8",37,195.5,108.9,134,169,2,"2","target"
"8",37,234.9,122,121,303,3,"2","target"
"8",38,14.9,-8.60000000000002,1242,0,1,"c","centre"
"8",38,13,224.3,179,224,2,"3","target"
"8",38,17.5,235.2,674,906,3,"3","target"
"8",39,14.1,-11.1,1269,0,1,"c","centre"
"8",39,-84.5,171.3,123,164,2,"d3","distracter"
"8",39,-198.9,-137.9,300,526,3,"5","target"
"8",40,17.2,-7.79999999999995,334,0,1,"c","centre"
"8",40,20,-5.39999999999998,81,101,2,"c","centre"
"8",40,14.8,-5.89999999999998,772,971,3,"c","centre"
"8",40,-205.3,114.5,308,1320,4,"4","target"
"8",41,14.5,-13.5,1289,0,1,"c","centre"
"8",41,207.1,110.6,146,188,2,"2","target"
"8",41,242.8,119.9,126,327,3,"2","target"
"8",42,11.4,-8.5,1261,0,1,"c","centre"
"8",42,-197.8,124.9,378,416,2,"4","target"
"8",43,15,-7,1245,0,1,"c","centre"
"8",43,-205.4,111,415,453,2,"4","target"
"8",44,4.20000000000005,-11,1240,0,1,"c","centre"
"8",44,0.899999999999977,-232.9,121,162,2,"6","target"
"8",44,5,-265.3,407,583,3,"6","target"
"8",45,6,-11.3,1262,0,1,"c","centre"
"8",45,-188.8,-138.4,133,188,2,"5","target"
"8",45,-210.1,-140.3,254,452,3,"5","target"
"8",46,8.10000000000002,-12.9,1250,0,1,"c","centre"
"8",46,4.60000000000002,142.1,73,104,2,"0","blank"
"8",46,6.5,234,655,784,3,"3","target"
"8",47,4.39999999999998,-11.2,1300,0,1,"c","centre"
"8",47,-230.7,-5,51,103,2,"d4","distracter"
"8",47,259.2,122.1,426,583,3,"2","target"
"8",48,11.4,-7.10000000000002,1314,0,1,"c","centre"
"8",48,11.5,204.5,191,247,2,"3","target"
"8",48,12.9,240.8,172,436,3,"3","target"
"8",49,14.2,-10.2,1298,0,1,"c","centre"
"8",49,9.5,-221.3,95,142,2,"6","target"
"8",49,7.79999999999995,-278.1,337,504,3,"6","target"
"8",50,3.89999999999998,-16.8,1253,0,1,"c","centre"
"8",50,-209.9,111.4,295,335,2,"4","target"
"8",51,14.3,-7.60000000000002,1277,0,1,"c","centre"
"8",51,-105.7,-199.9,46,101,2,"d5","distracter"
"8",51,21.1,-247.1,220,363,3,"6","target"
"8",51,25.5,-261.5,109,488,4,"6","target"
"8",52,6.79999999999995,-6.60000000000002,1246,0,1,"c","centre"
"8",52,6.70000000000005,248.5,312,352,2,"3","target"
"8",53,13.7,-17.3,1271,0,1,"c","centre"
"8",53,206.9,98.1,131,168,2,"2","target"
"8",53,244.1,114.7,125,308,3,"2","target"
"8",54,8.29999999999995,-10.9,1266,0,1,"c","centre"
"8",54,-195.1,95.9,278,318,2,"4","target"
"8",54,-204.6,106.5,41,366,3,"4","target"
"8",55,12.5,-11.6,1246,0,1,"c","centre"
"8",55,214.8,99.1,160,200,2,"2","target"
"8",55,238.1,114.7,109,320,3,"2","target"
"8",56,7.29999999999995,-10,1260,0,1,"c","centre"
"8",56,-54.8,-113.8,61,87,2,"0","blank"
"8",56,-149.5,-51.5,35,148,3,"0","blank"
"8",56,1.10000000000002,-248.9,323,524,4,"6","target"
"8",57,9.10000000000002,-14.9,1245,0,1,"c","centre"
"8",57,-71.7,189.6,93,135,2,"d3","distracter"
"8",57,23.1,235,262,418,3,"3","target"
"8",58,7.89999999999998,-17.2,1393,0,1,"c","centre"
"8",58,-231.6,127.6,201,243,2,"4","target"
"8",59,15.3,-11.3,1318,0,1,"c","centre"
"8",59,224,-134.3,290,326,2,"1","target"
"8",60,12.3,-13.4,1232,0,1,"c","centre"
"8",60,-207.2,106.6,225,265,2,"4","target"
"8",61,5.20000000000005,-12.9,1284,0,1,"c","centre"
"8",61,113,-190.3,62,118,2,"d6","distracter"
"8",61,-250.4,-130,135,309,3,"5","target"
"8",61,-222.3,-134.7,241,561,4,"5","target"
"8",62,-1.39999999999998,-8.29999999999995,1313,0,1,"c","centre"
"8",62,249.8,-101.9,135,187,2,"1","target"
"8",62,240.8,-141,48,254,3,"1","target"
"8",63,7.10000000000002,-12.7,1249,0,1,"c","centre"
"8",63,74.7,104.5,107,143,2,"0","blank"
"8",63,245.3,92.3,351,531,3,"2","target"
"8",64,5.39999999999998,-15.7,1236,0,1,"c","centre"
"8",64,11.8,187.4,83,124,2,"3","target"
"8",64,16.2,232.9,203,346,3,"3","target"
"8",65,3.89999999999998,-14.1,1262,0,1,"c","centre"
"8",65,206.1,-129.7,141,182,2,"1","target"
"8",65,233.9,-151.5,128,323,3,"1","target"
"8",66,10.6,-14.9,1241,0,1,"c","centre"
"8",66,3.29999999999995,209.9,130,175,2,"3","target"
"8",66,8.29999999999995,237.7,184,371,3,"3","target"
"8",67,7.39999999999998,-13,1283,0,1,"c","centre"
"8",67,210.4,-123.4,125,177,2,"1","target"
"8",67,245.7,-145.9,138,334,3,"1","target"
"8",68,4,-8.29999999999995,1258,0,1,"c","centre"
"8",68,212.9,-125.2,235,273,2,"1","target"
"8",69,9.60000000000002,-14.1,1293,0,1,"c","centre"
"8",69,198.9,103.2,170,210,2,"2","target"
"8",70,8.89999999999998,-8.79999999999995,1299,0,1,"c","centre"
"8",70,182.7,-128.1,106,146,2,"1","target"
"8",70,231.6,-134.5,207,370,3,"1","target"
"8",71,7.29999999999995,-8.89999999999998,1782,0,1,"c","centre"
"8",71,96.7,36.5,185,207,2,"0","blank"
"8",72,9.70000000000005,-19.7,1259,0,1,"c","centre"
"8",72,159,-189.3,43,94,2,"d6","distracter"
"8",72,215.9,-126.4,181,297,3,"1","target"
"8",72,235.1,-129,170,476,4,"1","target"
"8",73,13.8,-10.6,1256,0,1,"c","centre"
"8",73,276.7,-1.29999999999995,75,127,2,"d1","distracter"
"8",73,-12.5,247.3,156,339,3,"3","target"
"8",73,12.9,242.1,294,645,4,"3","target"
"8",74,2.5,-19.2,1231,0,1,"c","centre"
"8",74,218.7,-111,165,207,2,"1","target"
"8",74,237.5,-129.4,77,299,3,"1","target"
"8",75,10.4,-5.10000000000002,1268,0,1,"c","centre"
"8",75,0,243,704,751,2,"3","target"
"8",76,7.60000000000002,-7.60000000000002,1236,0,1,"c","centre"
"8",76,-195.6,-136.2,230,284,2,"5","target"
"8",77,5.5,-11.2,1225,0,1,"c","centre"
"8",77,209.1,95.8,152,193,2,"2","target"
"8",77,229.3,114.4,36,247,3,"2","target"
"8",78,4.70000000000005,-10.5,1257,0,1,"c","centre"
"8",78,-204.8,100.7,142,183,2,"4","target"
"8",79,0.5,-6.89999999999998,1224,0,1,"c","centre"
"8",79,228.6,107.3,219,260,2,"2","target"
"8",80,5.60000000000002,-11.3,1256,0,1,"c","centre"
"8",80,101.8,-192.2,44,90,2,"d6","distracter"
"8",80,-207.4,-126.5,125,271,3,"5","target"
"8",81,3,-19.7,1223,0,1,"c","centre"
"8",81,104.5,-210.5,69,122,2,"d6","distracter"
"8",81,-7.39999999999998,-247.8,161,308,3,"6","target"
"8",81,6.39999999999998,-262.6,90,407,4,"6","target"
"8",82,1.89999999999998,-12.9,1424,0,1,"c","centre"
"8",82,-221.6,-115.2,175,228,2,"5","target"
"8",83,-1.10000000000002,-15,1266,0,1,"c","centre"
"8",83,-181.1,94.5,140,176,2,"4","target"
"8",83,-214.2,107.6,156,345,3,"4","target"
"8",84,2,-19.9,249,0,1,"c","centre"
"8",84,3.70000000000005,-2.10000000000002,950,958,2,"c","centre"
"8",84,-212.9,-143.1,283,1297,3,"5","target"
"8",85,1.89999999999998,-12.3,1277,0,1,"c","centre"
"8",85,169.6,-9.10000000000002,22,56,2,"d1","distracter"
"8",85,-211.5,-115.8,96,210,3,"5","target"
"8",86,-0.200000000000045,-10.9,1247,0,1,"c","centre"
"8",86,-199.5,-119.2,144,200,2,"5","target"
"8",86,-218,-138.8,113,325,3,"5","target"
"8",87,-2.20000000000005,-13.4,1231,0,1,"c","centre"
"8",87,-123.5,-181.8,117,150,2,"d5","distracter"
"8",87,-206.9,-145.3,149,323,3,"5","target"
"8",88,3.79999999999995,-7,1248,0,1,"c","centre"
"8",88,-195.7,99.2,204,246,2,"4","target"
"8",88,-217.1,119,117,377,3,"4","target"
"8",89,4.20000000000005,-3.79999999999995,1258,0,1,"c","centre"
"8",89,-230.8,4.79999999999995,109,162,2,"d4","distracter"
"8",89,-210.2,-131.2,275,478,3,"5","target"
"8",90,-1.89999999999998,-13.6,1226,0,1,"c","centre"
"8",90,-84.6,181.1,139,177,2,"d3","distracter"
"8",90,-5.29999999999995,242.1,206,407,3,"3","target"
"8",91,-0.100000000000023,-2.89999999999998,1235,0,1,"c","centre"
"8",91,89.5,178.8,47,113,2,"d2","distracter"
"8",91,-224.1,102,208,378,3,"4","target"
"8",92,-1.79999999999995,-13.4,1239,0,1,"c","centre"
"8",92,-111.6,-220,81,136,2,"d5","distracter"
"8",92,-203.2,139.3,286,475,3,"4","target"
"8",93,0.899999999999977,-2.79999999999995,1267,0,1,"c","centre"
"8",93,-3.10000000000002,205.4,157,194,2,"3","target"
"8",93,7.89999999999998,246.1,152,365,3,"3","target"
"8",94,1.39999999999998,-15.8,1243,0,1,"c","centre"
"8",94,0.200000000000045,-240.7,145,181,2,"6","target"
"8",94,7.79999999999995,-265.6,100,301,3,"6","target"
"8",95,1.10000000000002,-10.7,1265,0,1,"c","centre"
"8",95,252.5,-6.10000000000002,75,126,2,"d1","distracter"
"8",95,227.3,114.5,313,478,3,"2","target"
"8",96,-1.60000000000002,-4.5,1225,0,1,"c","centre"
"8",96,215.1,-114,168,220,2,"1","target"
"8",96,235.1,-125,181,421,3,"1","target"
"8",97,4.29999999999995,-15.5,1222,0,1,"c","centre"
"8",97,109.2,169.6,118,159,2,"d2","distracter"
"8",97,203.2,-114.7,117,334,3,"1","target"
"8",97,232.5,-136.2,140,491,4,"1","target"
"8",98,0.799999999999955,-9.60000000000002,1222,0,1,"c","centre"
"8",98,103.7,162.6,99,131,2,"d2","distracter"
"8",98,235.3,96.5,164,322,3,"2","target"
"8",98,231,108.8,59,389,4,"2","target"
"8",99,2.70000000000005,-11.8,1313,0,1,"c","centre"
"8",99,203.2,-130.5,160,213,2,"1","target"
"8",99,234.8,-132.3,134,360,3,"1","target"
"8",100,6,-8.5,1231,0,1,"c","centre"
"8",100,-205.3,-121.7,313,366,2,"5","target"
"8",101,6.5,-4.10000000000002,1253,0,1,"c","centre"
"8",101,-201.1,-136.7,192,245,2,"5","target"
"8",102,10.9,-12.4,1255,0,1,"c","centre"
"8",102,225.2,104.2,210,250,2,"2","target"
"8",103,3.60000000000002,-13.9,1222,0,1,"c","centre"
"8",103,113.4,177.6,111,153,2,"d2","distracter"
"8",103,-1.20000000000005,-256,272,490,3,"6","target"
"8",104,2.60000000000002,-10.9,1296,0,1,"c","centre"
"8",104,209.4,-138,162,273,2,"1","target"
"8",104,240.1,-128.6,111,396,3,"1","target"
"8",105,6.79999999999995,-10.6,1241,0,1,"c","centre"
"8",105,-216.4,103.7,278,319,2,"4","target"
"8",106,2.10000000000002,-5.20000000000005,1212,0,1,"c","centre"
"8",106,-112.6,166.9,105,140,2,"d3","distracter"
"8",106,228.3,107.6,137,331,3,"2","target"
"8",107,7,-12.2,1264,0,1,"c","centre"
"8",107,-201.4,-125.9,304,359,2,"5","target"
"8",108,5,-10.9,1268,0,1,"c","centre"
"8",108,-208.6,-116.8,313,370,2,"5","target"
"8",109,3.79999999999995,-14.3,1252,0,1,"c","centre"
"8",109,1.20000000000005,215.7,232,283,2,"3","target"
"8",109,12.8,237,75,371,3,"3","target"
"8",110,8,-3.60000000000002,1252,0,1,"c","centre"
"8",110,90.5,159.5,36,77,2,"d2","distracter"
"8",110,-252.4,80.9,110,247,3,"4","target"
"8",110,-224.6,107.7,192,453,4,"4","target"
"8",111,1.5,-15.3,1246,0,1,"c","centre"
"8",111,224.3,-117.6,167,220,2,"1","target"
"8",111,234.3,-132.6,48,287,3,"1","target"
"8",112,5.5,-10,1255,0,1,"c","centre"
"8",112,-110.7,-197,69,124,2,"d5","distracter"
"8",112,-197.8,144.7,177,353,3,"4","target"
"8",112,-208.4,131.7,118,488,4,"4","target"
"8",113,12.2,-8.89999999999998,178,0,1,"c","centre"
"8",113,9,-17.4,982,1092,2,"c","centre"
"8",113,-108.9,183.5,75,1204,3,"d3","distracter"
"8",113,-18.7,-277.4,227,1495,4,"6","target"
"8",114,12.6,-13.2,1273,0,1,"c","centre"
"8",114,-189.5,-118.5,225,279,2,"5","target"
"8",115,4.20000000000005,-11.8,1267,0,1,"c","centre"
"8",115,214.7,-123.7,234,289,2,"1","target"
"8",116,7.5,-8.79999999999995,343,0,1,"c","centre"
"8",116,6.20000000000005,-9.79999999999995,909,928,2,"c","centre"
"8",116,-194.6,-114.8,148,1114,3,"5","target"
"8",116,-224,-135.6,46,1175,4,"5","target"
"8",117,6.89999999999998,-9.20000000000005,1251,0,1,"c","centre"
"8",117,-8.29999999999995,-244.5,202,247,2,"6","target"
"8",117,4.39999999999998,-265.7,188,446,3,"6","target"
"8",118,7.29999999999995,-5.5,1296,0,1,"c","centre"
"8",118,-218.1,-0.399999999999977,22,72,2,"d4","distracter"
"8",118,228.3,-126,241,377,3,"1","target"
"8",119,3.89999999999998,-5.39999999999998,1290,0,1,"c","centre"
"8",119,-127.9,-200.5,66,122,2,"d5","distracter"
"8",119,228.8,122.2,330,505,3,"2","target"
"8",120,1.60000000000002,-8.79999999999995,1272,0,1,"c","centre"
"8",120,-209.4,-129.9,376,428,2,"5","target"
"8",121,0.600000000000023,-11.6,1239,0,1,"c","centre"
"8",121,100.2,-160.5,43,87,2,"d6","distracter"
"8",121,-251.9,138,162,303,3,"4","target"
"8",121,-228.3,128.1,155,470,4,"4","target"
"8",122,2,-12.9,1230,0,1,"c","centre"
"8",122,-126.5,174.3,102,146,2,"d3","distracter"
"8",122,229.4,105.1,274,477,3,"2","target"
"8",123,0.5,-20.7,1214,0,1,"c","centre"
"8",123,3.5,-241,150,181,2,"6","target"
"8",123,1.20000000000005,-279.3,229,422,3,"6","target"
"8",124,0.600000000000023,-15.4,1203,0,1,"c","centre"
"8",124,7.79999999999995,-256,296,354,2,"6","target"
"8",125,5.20000000000005,-15.9,1212,0,1,"c","centre"
"8",125,-84.5,-195.5,75,117,2,"d5","distracter"
"8",125,17.1,-257.8,290,435,3,"6","target"
"8",126,1.60000000000002,-9.70000000000005,1266,0,1,"c","centre"
"8",126,210.3,-104.1,153,191,2,"1","target"
"8",126,235.5,-125.2,34,246,3,"1","target"
"8",127,-0.5,-8.79999999999995,1264,0,1,"c","centre"
"8",127,5.29999999999995,224.2,430,485,2,"3","target"
"8",128,4.79999999999995,-6.79999999999995,1248,0,1,"c","centre"
"8",128,8.89999999999998,227.6,435,479,2,"3","target"
"8",129,-3.39999999999998,-3,1274,0,1,"c","centre"
"8",129,233.8,1.5,47,85,2,"d1","distracter"
"8",129,203,105.4,164,275,3,"2","target"
"8",129,228.9,112.9,125,410,4,"2","target"
"8",130,0.799999999999955,-5.39999999999998,1237,0,1,"c","centre"
"8",130,203.8,-121.2,142,178,2,"1","target"
"8",130,242.3,-135.2,141,333,3,"1","target"
"8",131,4,-10.2,1230,0,1,"c","centre"
"8",131,-223.2,-11.1,122,174,2,"d4","distracter"
"8",131,-217.2,-144.6,317,520,3,"5","target"
"8",132,9.79999999999995,-12.2,1220,0,1,"c","centre"
"8",132,-4.39999999999998,-209.4,76,136,2,"6","target"
"8",132,-0.899999999999977,-278.9,442,604,3,"6","target"
"8",132,9.70000000000005,44.6,382,1032,4,"c","centre"
"8",133,1.79999999999995,-19.4,1231,0,1,"c","centre"
"8",133,245.6,-15,74,114,2,"d1","distracter"
"8",133,14.7,231.6,192,346,3,"3","target"
"8",133,-1.70000000000005,257.1,238,594,4,"3","target"
"8",134,-0.399999999999977,-8.39999999999998,1213,0,1,"c","centre"
"8",134,244.1,-7.89999999999998,126,168,2,"d1","distracter"
"8",134,228.7,-147.2,421,628,3,"1","target"
"8",135,6.89999999999998,-9,1234,0,1,"c","centre"
"8",135,-4,-227,124,167,2,"6","target"
"8",135,11.3,-272.5,134,325,3,"6","target"
"8",136,2.60000000000002,-15.6,1208,0,1,"c","centre"
"8",136,115.9,-208.9,73,119,2,"d6","distracter"
"8",136,207.7,137.4,135,306,3,"2","target"
"8",136,233.2,125.1,82,399,4,"2","target"
"8",137,5.20000000000005,-12.7,1227,0,1,"c","centre"
"8",137,1.79999999999995,-251.8,181,223,2,"6","target"
"8",137,6.39999999999998,-273.6,120,354,3,"6","target"
"8",138,2.60000000000002,-5.79999999999995,1243,0,1,"c","centre"
"8",138,35.7,82.4,36,59,2,"c","centre"
"8",138,-220.1,-180.5,122,248,3,"5","target"
"8",138,-228.2,-151.5,42,305,4,"5","target"
"8",139,5.79999999999995,-10.1,1267,0,1,"c","centre"
"8",139,-195.4,-134.3,290,382,2,"5","target"
"8",140,4.39999999999998,-12.6,1305,0,1,"c","centre"
"8",140,2,212.5,233,269,2,"3","target"
"8",140,7.10000000000002,245,32,314,3,"3","target"
"8",141,-1.29999999999995,-19.3,1339,0,1,"c","centre"
"8",141,165.9,-98.3,85,145,2,"1","target"
"8",141,232.8,-125.3,125,291,3,"1","target"
"8",142,-3.39999999999998,-16.9,1257,0,1,"c","centre"
"8",142,224.3,-104.4,204,242,2,"1","target"
"8",142,238.3,-120.2,149,401,3,"1","target"
"8",143,-3.20000000000005,-15.6,1267,0,1,"c","centre"
"8",143,206.8,-132.6,213,264,2,"1","target"
"8",144,-0.5,-14.5,1259,0,1,"c","centre"
"8",144,-0.200000000000045,-215.2,101,138,2,"6","target"
"8",144,0.799999999999955,-270,182,341,3,"6","target"
"8",145,5.10000000000002,-11.1,1204,0,1,"c","centre"
"8",145,-6.79999999999995,-243.3,136,181,2,"6","target"
"8",145,1.70000000000005,-281.7,277,482,3,"6","target"
"8",146,3.20000000000005,-9.39999999999998,1225,0,1,"c","centre"
"8",146,-216.5,-115.3,190,241,2,"5","target"
"8",146,-225.2,-136,293,552,3,"5","target"
"8",147,6.20000000000005,-8.70000000000005,1237,0,1,"c","centre"
"8",147,-192.7,104.9,160,196,2,"4","target"
"8",147,-212.8,115.8,81,288,3,"4","target"
"8",148,7.10000000000002,-13,1246,0,1,"c","centre"
"8",148,-186.3,108.3,178,217,2,"4","target"
"8",148,-213.2,116.1,241,469,3,"4","target"
"8",149,9,-12.1,1254,0,1,"c","centre"
"8",149,205,104.8,136,175,2,"2","target"
"8",149,240.4,112.1,106,294,3,"2","target"
"8",150,7.70000000000005,-13.1,1232,0,1,"c","centre"
"8",150,215.8,-109,166,204,2,"1","target"
"8",151,3,-5.79999999999995,1318,0,1,"c","centre"
"8",151,-1.10000000000002,-242.2,285,340,2,"6","target"
"8",152,0.200000000000045,-13.2,1237,0,1,"c","centre"
"8",152,-0.899999999999977,-251.2,190,234,2,"6","target"
"8",152,5.5,-268.3,89,343,3,"6","target"
"8",153,9.5,-9.5,1218,0,1,"c","centre"
"8",153,207.9,107.8,139,178,2,"2","target"
"8",153,241.6,117.5,74,266,3,"2","target"
"8",154,8.39999999999998,-1.10000000000002,1248,0,1,"c","centre"
"8",154,-189.7,109.8,189,228,2,"4","target"
"8",154,-214.6,120,181,423,3,"4","target"
"8",155,5.5,-11.2,1211,0,1,"c","centre"
"8",155,-120,-194.6,98,135,2,"d5","distracter"
"8",155,237.8,119.5,144,341,3,"2","target"
"8",156,9.10000000000002,-10.5,1217,0,1,"c","centre"
"8",156,-99.9,167.6,143,182,2,"d3","distracter"
"8",156,-221.9,-138.5,258,500,3,"5","target"
"8",157,7.89999999999998,-9.5,1278,0,1,"c","centre"
"8",157,227,-114.7,332,382,2,"1","target"
"8",158,1.20000000000005,-13.4,1251,0,1,"c","centre"
"8",158,-202.4,100.7,243,283,2,"4","target"
"8",159,7.10000000000002,-4.60000000000002,1215,0,1,"c","centre"
"8",159,-110.4,181.1,114,154,2,"d3","distracter"
"8",159,-215.1,-135.1,387,603,3,"5","target"
"8",160,6.39999999999998,-11.5,1227,0,1,"c","centre"
"8",160,206,102.2,141,183,2,"2","target"
"8",160,229.8,115.5,57,251,3,"2","target"
"8",161,0.799999999999955,-11.4,1226,0,1,"c","centre"
"8",161,-210.4,-122.7,330,367,2,"5","target"
"8",162,1.20000000000005,-12,1199,0,1,"c","centre"
"8",162,-227.6,-136.6,498,550,2,"5","target"
"8",163,4.5,-9.70000000000005,1228,0,1,"c","centre"
"8",163,241.1,-100.4,169,210,2,"1","target"
"8",163,232.8,-132.4,330,557,3,"1","target"
"8",164,-1.89999999999998,-24.5,1224,0,1,"c","centre"
"8",164,231.2,-14.5,78,117,2,"d1","distracter"
"8",164,224.9,108.3,362,507,3,"2","target"
"8",165,-0.899999999999977,-12.8,1208,0,1,"c","centre"
"8",165,201.1,110.6,155,192,2,"2","target"
"8",165,230.8,114.2,144,346,3,"2","target"
"8",166,0.5,-16,1227,0,1,"c","centre"
"8",166,-109.6,168.4,96,132,2,"d3","distracter"
"8",166,-4.5,-258.9,432,628,3,"6","target"
"8",167,3.29999999999995,-17.1,1202,0,1,"c","centre"
"8",167,8.70000000000005,230.4,302,341,2,"3","target"
"8",168,2.10000000000002,-18.6,1235,0,1,"c","centre"
"8",168,-97.7,174,85,122,2,"d3","distracter"
"8",168,-219.2,-190.5,87,275,3,"5","target"
"8",168,-215.4,-151.4,156,449,4,"5","target"
"8",169,5.29999999999995,-14.3,1209,0,1,"c","centre"
"8",169,227.8,-130.7,278,332,2,"1","target"
"8",170,5.5,-10.7,1230,0,1,"c","centre"
"8",170,90.8,-168.1,34,64,2,"d6","distracter"
"8",170,3.60000000000002,255.2,354,464,3,"3","target"
"8",171,5,-14.3,1215,0,1,"c","centre"
"8",171,230.5,-157.5,246,300,2,"1","target"
"8",171,220.7,-130.9,50,363,3,"1","target"
"8",172,3.20000000000005,-2.5,1214,0,1,"c","centre"
"8",172,-233,-9.5,80,134,2,"d4","distracter"
"8",172,-220.1,110.2,368,530,3,"4","target"
"8",173,2.70000000000005,-8.20000000000005,1204,0,1,"c","centre"
"8",173,-206.6,117.4,309,344,2,"4","target"
"8",174,5.20000000000005,-14,1234,0,1,"c","centre"
"8",174,244.4,-2.5,55,93,2,"d1","distracter"
"8",174,-192,-118.2,160,313,3,"5","target"
"8",174,-211.8,-126.5,37,360,4,"5","target"
"8",175,5.39999999999998,-14.9,1204,0,1,"c","centre"
"8",175,-98.7,177.1,73,115,2,"d3","distracter"
"8",175,241.1,87.6,107,280,3,"2","target"
"8",175,228.9,106,81,372,4,"2","target"
"8",176,-4.20000000000005,-11,1223,0,1,"c","centre"
"8",176,-12.2,-226.2,109,149,2,"6","target"
"8",176,-0.5,-274.3,158,330,3,"6","target"
"8",177,0.399999999999977,-14.6,1210,0,1,"c","centre"
"8",177,63.3,208.4,124,164,2,"d2","distracter"
"8",177,-1,257.9,274,458,3,"3","target"
"8",178,7,-12.4,1248,0,1,"c","centre"
"8",178,226.1,-1.20000000000005,50,89,2,"d1","distracter"
"8",178,200.8,115.1,150,274,3,"2","target"
"8",178,227.7,115.9,140,425,4,"2","target"
"8",179,1.10000000000002,-10.8,1226,0,1,"c","centre"
"8",179,185.8,106.8,132,171,2,"2","target"
"8",179,229,118.1,240,427,3,"2","target"
"8",180,2.89999999999998,-8.89999999999998,1199,0,1,"c","centre"
"8",180,222.5,-136.1,304,346,2,"1","target"
"8",181,0.299999999999955,-15.5,1207,0,1,"c","centre"
"8",181,2.70000000000005,225.3,263,313,2,"3","target"
"8",181,0.399999999999977,242,95,417,3,"3","target"
"8",182,1.39999999999998,-9.20000000000005,1214,0,1,"c","centre"
"8",182,242.2,-8.39999999999998,85,127,2,"d1","distracter"
"8",182,226.5,-141.9,339,503,3,"1","target"
"8",183,2.60000000000002,-8.60000000000002,1220,0,1,"c","centre"
"8",183,203.3,97.5,132,173,2,"2","target"
"8",183,227.9,117.1,178,363,3,"2","target"
"8",184,-1.10000000000002,-16.9,1236,0,1,"c","centre"
"8",184,92.4000000000001,-98.4,21,54,2,"0","blank"
"8",184,182.4,90.5,101,187,3,"2","target"
"8",184,217.1,110,260,459,4,"2","target"
"8",185,-1.5,-17,1207,0,1,"c","centre"
"8",185,-208.2,98.4,197,238,2,"4","target"
"8",185,-225.6,115.1,40,289,3,"4","target"
"8",186,3.5,-12.3,1191,0,1,"c","centre"
"8",186,-118.8,171.3,114,153,2,"d3","distracter"
"8",186,228.4,115.9,150,358,3,"2","target"
"8",187,0.200000000000045,-17.1,1201,0,1,"c","centre"
"8",187,97.3,-196.1,100,132,2,"d6","distracter"
"8",187,-4.10000000000002,-259,425,584,3,"6","target"
"8",188,3.60000000000002,-9.10000000000002,1222,0,1,"c","centre"
"8",188,-132.8,-221,88,141,2,"d5","distracter"
"8",188,-202.9,118.2,323,516,3,"4","target"
"8",189,2.60000000000002,-13.1,1181,0,1,"c","centre"
"8",189,131.5,178.6,92,134,2,"d2","distracter"
"8",189,221.1,118.1,235,394,3,"2","target"
"8",190,1.29999999999995,-11.2,1199,0,1,"c","centre"
