"","observer","trial","x","y","dur","onset","offset","n","aoi","aoi2"
"3754","7",76,241,146.9,508,478,8238270,4,"2","target"
"3755","7",77,-2,0.100000000000023,1232,-1018,8242662,1,"c","centre"
"3756","7",77,180.3,21.5,28,246,8242722,2,"d1","distracter"
"3757","7",77,-5.20000000000005,241.9,116,310,8242874,3,"3","target"
"3758","7",78,4.20000000000005,-13.2,1204,-1022,8247850,1,"c","centre"
"3759","7",78,228.1,-147.6,532,218,8248418,2,"1","target"
"3760","7",79,-7.20000000000005,-7.10000000000002,1188,-1016,8253122,1,"c","centre"
"3761","7",79,229.1,-144.5,764,212,8253926,2,"1","target"
"3762","7",80,3.60000000000002,-9.10000000000002,1228,-1020,8258658,1,"c","centre"
"3763","7",80,-237,139.5,740,248,8259438,2,"4","target"
"3764","7",81,2.79999999999995,12,1212,-1019,8263494,1,"c","centre"
"3765","7",81,-7.60000000000002,-239.7,768,233,8264302,2,"6","target"
"3766","7",82,6.60000000000002,11.1,1188,-1019,8268670,1,"c","centre"
"3767","7",82,68.2,-227.8,76,205,8268782,2,"d6","distracter"
"3768","7",82,7.70000000000005,-255.8,176,301,8268978,3,"6","target"
"3769","7",82,-7.10000000000002,-253.3,528,485,8269514,4,"6","target"
"3770","7",83,2.20000000000005,-1.60000000000002,1208,-1022,8274406,1,"c","centre"
"3771","7",83,249.8,82,76,222,8274518,2,"2","target"
"3772","7",83,233.5,137.5,704,318,8275242,3,"2","target"
"3773","7",84,0.399999999999977,-1,1184,-1018,8279802,1,"c","centre"
"3774","7",84,240.7,-149.5,116,202,8279954,2,"1","target"
"3775","7",84,227.3,-142.3,464,326,8280426,3,"1","target"
"3776","7",85,0,6.10000000000002,1212,-1021,8285446,1,"c","centre"
"3777","7",85,-219.3,120.8,116,235,8285606,2,"4","target"
"3778","7",85,-231.5,156.7,576,367,8286198,3,"4","target"
"3779","7",86,12.4,-4.10000000000002,1232,-1018,8290618,1,"c","centre"
"3780","7",86,78.2,255.7,104,294,8290802,2,"d2","blank"
"3781","7",86,32.6,269.3,128,414,8290946,3,"3","target"
"3782","7",86,17,288.7,460,550,8291414,4,"3","target"
"3783","7",87,8.60000000000002,0.399999999999977,1228,-1016,8295866,1,"c","centre"
"3784","7",87,-198.2,-22.5,28,244,8295926,2,"d4","distracter"
"3785","7",87,-24.3,-179.7,52,308,8296014,3,"6","target"
"3786","7",87,37.5,-257.3,88,396,8296138,4,"6","target"
"3787","7",88,9.39999999999998,-5.60000000000002,1224,-1024,8301338,1,"c","centre"
"3788","7",88,-197.2,-21.4,56,232,8301426,2,"d4","distracter"
"3789","7",88,-7.29999999999995,-186,120,324,8301582,3,"6","target"
"3790","7",88,6.89999999999998,-253,544,464,8302146,4,"6","target"
"3791","7",89,10,8.5,1220,-1019,8306090,1,"c","centre"
"3792","7",89,137.2,-190.5,120,237,8306246,2,"d6","distracter"
"3793","7",89,225.9,170.8,276,409,8306574,3,"2","target"
"3794","7",89,249.3,162.8,316,693,8306898,4,"2","target"
"3795","7",90,11.4,7.79999999999995,1220,-1028,8310898,1,"c","centre"
"3796","7",90,1.29999999999995,-233.2,176,224,8311106,2,"6","target"
"3797","7",90,-0.5,-257.7,572,408,8311686,3,"6","target"
"3798","7",91,8.79999999999995,15.5,1228,-1019,8315898,1,"c","centre"
"3799","7",91,-7.60000000000002,231,100,249,8316038,2,"3","target"
"3800","7",91,5.60000000000002,286.3,640,369,8316698,3,"3","target"
"3801","7",92,9.60000000000002,16.3,1248,-1023,8320498,1,"c","centre"
"3802","7",92,-22.2,239.6,112,269,8320654,2,"3","target"
"3803","7",92,5.20000000000005,270.8,600,397,8321270,3,"3","target"
"3804","7",93,9.10000000000002,9.10000000000002,1228,-1022,8325446,1,"c","centre"
"3805","7",93,-39,-68.6,32,230,8325502,2,"c","centre"
"3806","7",93,-192.6,127.7,92,302,8325634,3,"4","target"
"3807","7",93,-222.4,152,128,418,8325786,4,"4","target"
"3808","7",93,-240.5,158.5,476,554,8326270,5,"4","target"
"3809","7",94,10,12.8,1244,-1018,8330750,1,"c","centre"
"3810","7",94,221.5,-122.2,624,266,8331414,2,"1","target"
"3811","7",95,9.20000000000005,14.7,1220,-1021,8335690,1,"c","centre"
"3812","7",95,-219.4,153.1,148,235,8335874,2,"4","target"
"3813","7",95,-239.8,159.1,600,391,8336482,3,"4","target"
"3814","7",96,12.9,-0.799999999999955,1240,-1022,8340494,1,"c","centre"
"3815","7",96,-13.4,247.7,96,258,8340630,2,"3","target"
"3816","7",96,12.9,292.9,628,374,8341278,3,"3","target"
"3817","7",97,11.5,10.2,1224,-1018,8345398,1,"c","centre"
"3818","7",97,25.2,-203.4,120,238,8345550,2,"6","target"
"3819","7",97,7.29999999999995,-247.8,596,374,8346162,3,"6","target"
"3820","7",98,10.9,21.7,1260,-1023,8350130,1,"c","centre"
"3821","7",98,-222,160.7,744,277,8350914,2,"4","target"
"3822","7",99,9.79999999999995,21.4,1232,-1021,8354854,1,"c","centre"
"3823","7",99,196.4,119.3,120,247,8355010,2,"2","target"
"3824","7",99,234.6,148.7,588,379,8355610,3,"2","target"
"3825","7",100,17,18.8,1232,-1019,8359790,1,"c","centre"
"3826","7",100,-214.5,-132.3,752,249,8360578,2,"5","target"
"3827","7",101,13.5,18.5,1224,-1021,8364898,1,"c","centre"
"3828","7",101,217.6,114.4,120,235,8365050,2,"2","target"
"3829","7",101,244.8,143.5,528,367,8365590,3,"2","target"
"3830","7",103,11.7,12,1220,-1017,8375414,1,"c","centre"
"3831","7",103,205.7,76.7,72,231,8375514,2,"2","target"
"3832","7",103,220.6,128.2,576,319,8376106,3,"2","target"
"3833","7",104,8.10000000000002,21.3,1292,-1030,8380758,1,"c","centre"
"3834","7",104,220.1,110.9,336,298,8381130,2,"2","target"
"3835","7",105,7.5,20.1,1232,-1021,8386058,1,"c","centre"
"3836","7",105,-212.7,-107.7,748,243,8386838,2,"5","target"
"3837","7",106,17,18.7,1232,-1016,8391230,1,"c","centre"
"3838","7",106,145.9,126.4,60,248,8391322,2,"2","blank"
"3839","7",106,203.4,-179.8,92,360,8391466,3,"1","target"
"3840","7",106,234.2,-132.4,552,468,8392034,4,"1","target"
"3841","7",107,12.4,25.3,1232,-1021,8396026,1,"c","centre"
"3842","7",107,14.2,-222.1,184,243,8396242,2,"6","target"
"3843","7",107,0.600000000000023,-245.5,564,435,8396814,3,"6","target"
"3844","7",108,8.89999999999998,24,1216,-1022,8400894,1,"c","centre"
"3845","7",108,145.7,215.9,108,234,8401042,2,"d2","distracter"
"3846","7",108,238.2,-104.6,588,402,8401690,3,"1","target"
"3847","7",109,19.1,-5.20000000000005,1196,-1018,8409160,1,"c","centre"
"3848","7",109,171.4,234.6,84,214,8409280,2,"d2","distracter"
"3849","7",109,250,118.3,128,330,8409440,3,"2","target"
"3850","7",109,247.3,132.9,556,466,8410004,4,"2","target"
"3851","7",110,13.1,-2.70000000000005,1220,-1021,8414200,1,"c","centre"
"3852","7",110,226.3,-17,188,231,8414420,2,"d1","distracter"
"3853","7",111,13,0.299999999999955,1204,-1021,8419216,1,"c","centre"
"3854","7",111,-213.8,-108.3,124,223,8419380,2,"5","target"
"3855","7",112,12.9,17,1204,-1021,8424336,1,"c","centre"
"3856","7",112,-209.4,166.1,744,223,8425120,2,"4","target"
"3857","7",113,13.2,23.2,1276,-1019,8429424,1,"c","centre"
"3858","7",114,20.4,18.2,1220,-1021,8435000,1,"c","centre"
"3859","7",114,246,-95,140,239,8435180,2,"1","target"
"3860","7",114,238.8,-115.7,588,387,8435776,3,"1","target"
"3861","7",115,11.7,22.7,1208,-1018,8440092,1,"c","centre"
"3862","7",115,-190,-34.2,60,226,8440188,2,"d4","distracter"
"3863","7",115,-207.3,-112.4,648,322,8440872,3,"5","target"
"3864","7",116,14.9,12.2,1232,-1023,8445228,1,"c","centre"
"3865","7",116,17.8,-191.3,80,245,8445344,2,"6","target"
"3866","7",116,11.9,-254.6,640,349,8446008,3,"6","target"
"3867","7",117,18,23.2,1280,-1019,8450064,1,"c","centre"
"3868","7",117,228,150.7,716,301,8450820,2,"2","target"
"3869","7",118,19.2,22.6,1216,-1018,8455068,1,"c","centre"
"3870","7",118,211.5,-111.1,548,234,8455652,2,"1","target"
"3871","7",119,14.3,21,1208,-1016,8459996,1,"c","centre"
"3872","7",119,-231,-116.9,736,236,8460776,2,"5","target"
"3873","7",120,9.20000000000005,27.3,1204,-1022,8465104,1,"c","centre"
"3874","7",120,-193.7,-81.7,104,222,8465248,2,"5","target"
"3875","7",120,-217.7,-112.3,612,346,8465880,3,"5","target"
"3876","7",121,8.89999999999998,24.5,1228,-1015,8469984,1,"c","centre"
"3877","7",121,-7,262.5,116,265,8470152,2,"3","target"
"3878","7",121,15.4,285.4,596,393,8470760,3,"3","target"
"3879","7",122,5.79999999999995,4.20000000000005,1220,-1021,8474804,1,"c","centre"
"3880","7",122,-188.8,-121.1,160,235,8475000,2,"5","target"
"3881","7",122,-216.9,-120.5,532,407,8475544,3,"5","target"
"3882","7",123,14.2,16.7,1216,-1022,8479700,1,"c","centre"
"3883","7",123,3.20000000000005,-243,776,230,8480512,2,"6","target"
"3884","7",124,9.60000000000002,16.8,1208,-1020,8484744,1,"c","centre"
"3885","7",124,-223.5,175.8,740,232,8485528,2,"4","target"
"3886","7",125,8.89999999999998,24.8,1208,-1021,8489444,1,"c","centre"
"3887","7",125,230.7,150.2,664,235,8490156,2,"2","target"
"3888","7",126,6,7.79999999999995,1212,-1017,8494452,1,"c","centre"
"3889","7",126,249.5,-110,528,243,8495028,2,"1","target"
"3890","7",127,13.7,11.1,1220,-1020,8499708,1,"c","centre"
"3891","7",127,-220.8,183.4,732,244,8500484,2,"4","target"
"3892","7",128,13.1,15.4,1220,-1017,8504944,1,"c","centre"
"3893","7",128,-194.6,-104.6,152,239,8505132,2,"5","target"
"3894","7",128,-233.4,-119.7,612,407,8505760,3,"5","target"
"3895","7",129,21.1,26.9,1220,-1021,8510076,1,"c","centre"
"3896","7",129,-212.7,-112.7,744,239,8510860,2,"5","target"
"3897","7",130,8,15,1204,-1021,8515876,1,"c","centre"
"3898","7",130,-196.9,168.6,120,219,8516032,2,"4","target"
"3899","7",130,-242.8,175,652,359,8516704,3,"4","target"
"3900","7",131,9.79999999999995,16.3,1260,-1021,8520932,1,"c","centre"
"3901","7",131,23.3,-267.8,100,295,8521088,2,"6","target"
"3902","7",132,8.89999999999998,19.1,1236,-1015,8525948,1,"c","centre"
"3903","7",132,-219.8,162.2,736,265,8526728,2,"4","target"
"3904","7",133,1.70000000000005,24.4,1272,-1019,8530864,1,"c","centre"
"3905","7",133,-2.60000000000002,216.8,72,293,8530976,2,"3","target"
"3906","7",133,6.5,269.5,596,385,8531592,3,"3","target"
"3907","7",134,3.89999999999998,23.5,1256,-1021,8535816,1,"c","centre"
"3908","7",134,-4.10000000000002,219.8,72,275,8535928,2,"3","target"
"3909","7",134,16.1,281.7,632,367,8536580,3,"3","target"
"3910","7",135,-1.89999999999998,18,1336,-1018,8540880,1,"c","centre"
"3911","7",135,220.7,144,648,354,8541564,2,"2","target"
"3912","7",136,7.70000000000005,18.3,1364,4,8546240,1,"c","centre"
"3913","7",136,10.1,269.6,128,1408,8546408,2,"3","target"
"3914","7",136,14.3,294.5,420,1548,8546840,3,"3","target"
"3915","7",137,11.6,14.8,1216,-1020,8551192,1,"c","centre"
"3916","7",137,-200.1,-94.8,120,232,8551348,2,"5","target"
"3917","7",137,-229,-124.5,560,368,8551924,3,"5","target"
"3918","7",138,8.39999999999998,14.5,1244,-1020,8556204,1,"c","centre"
"3919","7",138,10.4,-217.1,120,264,8556364,2,"6","target"
"3920","7",138,6.20000000000005,-256.4,596,400,8556976,3,"6","target"
"3921","7",139,19.7,13.1,1200,-1017,8561080,1,"c","centre"
"3922","7",139,-114.6,234.7,116,223,8561236,2,"d3","distracter"
"3923","7",139,14.9,-248.4,612,387,8561896,3,"6","target"
"3924","7",140,6.20000000000005,27.9,1220,-1019,8565948,1,"c","centre"
"3925","7",140,238.2,-106.5,728,241,8566716,2,"1","target"
"3926","7",141,6.29999999999995,17.2,1220,-1019,8570932,1,"c","centre"
"3927","7",141,-83.3,228.7,32,253,8571016,2,"d3","distracter"
"3928","7",141,42.3,251.1,104,313,8571148,3,"3","target"
"3929","7",141,14.6,289.5,548,433,8571712,4,"3","target"
"3930","7",142,13,21,1268,-1021,8576112,1,"c","centre"
"3931","7",142,54.1,-8.60000000000002,36,267,8576168,2,"c","centre"
"3932","7",142,9.20000000000005,229.3,72,355,8576292,3,"3","target"
"3933","7",143,10,21.5,1236,-1019,8581416,1,"c","centre"
"3934","7",143,-205.7,133.4,108,261,8581568,2,"4","target"
"3935","7",143,-238.1,181.6,384,389,8581972,3,"4","target"
"3936","7",143,-249.3,190.9,248,781,8582228,4,"4","target"
"3937","7",144,1,16.6,1276,-1021,8586872,1,"c","centre"
"3938","7",144,113.3,-167.6,80,303,8587000,2,"d6","distracter"
"3939","7",145,-2.89999999999998,-4.79999999999995,1268,-1018,8599184,1,"c","centre"
"3940","7",145,-230.9,-127.6,732,294,8599960,2,"5","target"
"3941","7",146,6.5,8,1208,-1018,8604992,1,"c","centre"
"3942","7",146,235.4,122.1,92,226,8605120,2,"2","target"
"3943","7",146,237,152.1,516,334,8605652,3,"2","target"
"3944","7",147,2.89999999999998,5,1248,-1016,8609884,1,"c","centre"
"3945","7",147,5.20000000000005,226,112,272,8610036,2,"3","target"
"3946","7",147,21.6,275.8,616,400,8610668,3,"3","target"
"3947","7",148,12.4,10.4,1220,-1016,8615140,1,"c","centre"
"3948","7",148,218.2,43.3,68,240,8615244,2,"d1","distracter"
"3949","7",148,241.1,133.8,672,332,8615940,3,"2","target"
"3950","7",149,14.8,16.2,1228,-1021,8620044,1,"c","centre"
"3951","7",149,87.2,248.1,64,247,8620148,2,"d2","distracter"
"3952","7",149,20.2,277.5,664,335,8620836,3,"3","target"
"3953","7",150,16.9,22.3,1224,-1022,8624824,1,"c","centre"
"3954","7",150,-222.5,42.5,44,242,8624908,2,"d4","blank"
"3955","7",150,-204.2,142.5,92,314,8625028,3,"4","target"
"3956","7",150,-226.4,168.4,584,430,8625636,4,"4","target"
"3957","7",151,15.7,2.10000000000002,1232,-1019,8631800,1,"c","centre"
"3958","7",151,233,145.8,516,253,8632356,2,"2","target"
"3959","7",152,13.6,6.10000000000002,1208,-1022,8636828,1,"c","centre"
"3960","7",152,87.0999999999999,-166,88,226,8636956,2,"d6","distracter"
"3961","7",152,-212.3,-127.9,632,358,8637632,3,"5","target"
"3962","7",153,8.20000000000005,12.3,1248,-1019,8642884,1,"c","centre"
"3963","7",153,-2.70000000000005,237.5,108,265,8643028,2,"3","target"
"3964","7",153,11,290.3,624,393,8643672,3,"3","target"
"3965","7",154,10.4,6.20000000000005,1224,-1017,8648396,1,"c","centre"
"3966","7",154,-174.5,-91.2,112,247,8648548,2,"5","target"
"3967","7",154,-223.4,-127.2,624,379,8649192,3,"5","target"
"3968","7",155,12.6,17.7,1220,-1022,8653956,1,"c","centre"
"3969","7",155,265.9,-125.1,104,254,8654116,2,"1","target"
"3970","7",155,238.3,-128.7,528,378,8654664,3,"1","target"
"3971","7",156,12.9,17.1,1200,-1017,8659140,1,"c","centre"
"3972","7",156,243.4,134.5,548,219,8659724,2,"2","target"
"3973","7",156,67.8,44.2,204,799,8659960,3,"c","centre"
"3974","7",157,16.8,24.9,1248,-1018,8664020,1,"c","centre"
"3975","7",157,11.6,234.8,96,270,8664156,2,"3","target"
"3976","7",157,26.6,282.8,604,390,8664784,3,"3","target"
"3977","7",158,9.79999999999995,34,1212,-1025,8669028,1,"c","centre"
"3978","7",158,-205.2,-80.8,128,223,8669192,2,"5","target"
"3979","7",158,-223.2,-111.7,656,363,8669860,3,"5","target"
"3980","7",159,7.89999999999998,29.1,1220,-1019,8674076,1,"c","centre"
"3981","7",159,-189.2,-82.1,120,241,8674236,2,"5","target"
"3982","7",159,-212.7,-106.4,640,373,8674888,3,"5","target"
"3983","7",160,9.79999999999995,19,1216,-1021,8679004,1,"c","centre"
"3984","7",160,230.8,151.4,672,235,8679716,2,"2","target"
"3985","7",161,9.5,15.8,1232,-1021,8684004,1,"c","centre"
"3986","7",161,-54.8,219.8,32,251,8684076,2,"3","target"
"3987","7",161,53,254.2,108,311,8684212,3,"3","target"
"3988","7",161,24,300.9,576,439,8684808,4,"3","target"
"3989","7",162,17.1,25.1,1216,-1026,8688716,1,"c","centre"
"3990","7",162,232,-95.4,676,230,8689432,2,"1","target"
"3991","7",163,12.8,25.5,1248,-1021,8694088,1,"c","centre"
"3992","7",163,28.7,293.1,224,271,8694356,2,"3","target"
"3993","7",163,14.4,301.4,520,503,8694884,3,"3","target"
"3994","7",164,16.8,17.7,180,-176,8698056,1,"c","centre"
"3995","7",164,13.3,20.9,848,200,8699100,2,"c","centre"
"3996","7",164,-165.1,-75.2,112,1080,8699244,3,"5","target"
"3997","7",164,-211.1,-111.3,656,1208,8699916,4,"5","target"
"3998","7",165,15,17,1196,-1021,8704136,1,"c","centre"
"3999","7",165,244.8,-108.9,608,223,8704792,2,"1","target"
"4000","7",166,13.3,31,1212,-1021,8708836,1,"c","centre"
"4001","7",166,-136.6,219.6,92,231,8708968,2,"d3","distracter"
"4002","7",166,-219.5,165,668,347,8709660,3,"4","target"
"4003","7",167,7.5,28.7,1192,-1018,8713936,1,"c","centre"
"4004","7",167,-221.3,-104.4,792,214,8714768,2,"5","target"
"4005","7",168,17.2,27.9,1220,-1018,8718848,1,"c","centre"
"4006","7",168,229.4,-87.3,604,242,8719492,2,"1","target"
"4007","7",169,14.2,30.7,1216,-1018,8723944,1,"c","centre"
"4008","7",169,-171.2,-60.8,112,234,8724092,2,"5","target"
"4009","7",169,-211.1,-97.2,660,362,8724768,3,"5","target"
"4010","7",170,16,22.4,1240,-1021,8730016,1,"c","centre"
"4011","7",170,8.10000000000002,-183.4,100,255,8730152,2,"6","target"
"4012","7",170,5.39999999999998,-230.5,620,375,8730792,3,"6","target"
"4013","7",171,17.3,22.8,1212,-1020,8734556,1,"c","centre"
"4014","7",171,18.1,-206.9,132,224,8734720,2,"6","target"
"4015","7",172,10.5,18.7,1196,-1021,8739640,1,"c","centre"
"4016","7",172,239.1,-115.2,520,215,8740200,2,"1","target"
"4017","7",173,15.5,17.2,1224,-1018,8745788,1,"c","centre"
"4018","7",173,-224.7,23.4,120,246,8745948,2,"d4","distracter"
"4019","7",173,-224.8,172.3,600,410,8746592,3,"4","target"
"4020","7",174,8.5,23.2,1216,-1021,8750780,1,"c","centre"
"4021","7",174,228.7,162.1,644,247,8751476,2,"2","target"
"4022","7",175,16.6,20.1,1240,-1016,8755824,1,"c","centre"
"4023","7",175,4.39999999999998,256.4,116,260,8755976,2,"3","target"
"4024","7",175,17.8,285.2,636,392,8756628,3,"3","target"
"4025","7",176,12.3,16,1328,-1020,8761392,1,"c","centre"
"4026","7",176,-10.8,258,260,364,8761708,2,"3","target"
"4027","7",177,9.70000000000005,18.4,1424,-1020,8766672,1,"c","centre"
"4028","7",177,-210.8,157.9,140,444,8766852,2,"4","target"
"4029","7",177,-236,173.5,408,604,8767280,3,"4","target"
"4030","7",178,11.1,15.1,1300,-1022,8771764,1,"c","centre"
"4031","7",178,-218.6,169.1,664,322,8772472,2,"4","target"
"4032","7",179,13.4,25.7,1228,-1021,8776776,1,"c","centre"
"4033","7",179,205.4,128.8,92,243,8776904,2,"2","target"
"4034","7",179,253.9,166.5,540,351,8777460,3,"2","target"
"4035","7",179,62.9,97.5,76,923,8777568,4,"0","blank"
"4036","7",180,16.5,26.8,1288,-1020,8781756,1,"c","centre"
"4037","7",180,224.8,138.1,652,308,8782448,2,"2","target"
"4038","7",181,6.60000000000002,3.70000000000005,1224,-1020,8789824,1,"c","centre"
"4039","7",181,219.1,-131.5,680,244,8790544,2,"1","target"
"4040","7",182,1.79999999999995,7.39999999999998,1220,-1018,8795172,1,"c","centre"
"4041","7",182,219.4,-108.7,736,242,8795948,2,"1","target"
"4042","7",183,12.5,16.9,1232,-1021,8800168,1,"c","centre"
"4043","7",183,-183.5,107,116,243,8800316,2,"4","target"
"4044","7",183,-223.2,156.3,616,379,8800952,3,"4","target"
"4045","7",184,15.4,14,1212,-1021,8805196,1,"c","centre"
"4046","7",184,-217.5,-110.1,772,231,8806008,2,"5","target"
"4047","7",185,12.6,20.9,1228,-1020,8810232,1,"c","centre"
"4048","7",185,-103.8,-176.5,164,248,8810436,2,"d5","distracter"
"4049","7",185,12,238.2,104,476,8810604,3,"3","target"
"4050","7",186,18.9,18.8,1328,-1021,8815196,1,"c","centre"
"4051","7",186,245.4,146.8,644,347,8815880,2,"2","target"
"4052","7",187,19,21.9,1268,-1020,8820504,1,"c","centre"
"4053","7",187,7.79999999999995,-205.1,132,280,8820668,2,"6","target"
"4054","7",187,7.10000000000002,-238.9,568,432,8821256,3,"6","target"
"4055","7",188,28.8,29.6,1328,-1021,8825580,1,"c","centre"
"4056","7",188,242.9,169.3,636,347,8826256,2,"2","target"
"4057","7",189,14.5,12.7,1324,-1021,8831260,1,"c","centre"
"4058","7",189,-211.4,170.5,152,343,8831452,2,"4","target"
"4059","7",189,-234.7,173.2,496,507,8831960,3,"4","target"
"4060","7",190,21.1,15.1,1292,-1020,8836196,1,"c","centre"
"4061","7",190,-237.4,165.4,684,320,8836928,2,"4","target"
"4062","7",191,15.3,12.1,1268,-1020,8841608,1,"c","centre"
"4063","7",191,237.5,132.8,140,288,8841788,2,"2","target"
"4064","7",191,262.5,157.6,484,440,8842284,3,"2","target"
"4065","7",192,19.1,23,1216,-1015,8846460,1,"c","centre"
"4066","7",192,-165.7,103.2,108,233,8846600,2,"4","target"
"4067","7",192,-226.7,183.1,628,365,8847252,3,"4","target"
"4068","7",193,24.8,16.7,1240,-1019,8851380,1,"c","centre"
"4069","7",193,229,139.9,140,257,8851556,2,"2","target"
"4070","7",193,260.3,163.7,588,409,8852156,3,"2","target"
"4071","7",194,16.5,26.7,1328,-1018,8856620,1,"c","centre"
"4072","7",194,26.8,282.8,164,354,8856828,2,"3","target"
"4073","7",194,20.8,298.8,484,530,8857324,3,"3","target"
"4074","7",195,21,17.9,1352,-1023,8861356,1,"c","centre"
"4075","7",195,-228.7,170.1,644,373,8862044,2,"4","target"
"4076","7",196,19.2,28.7,1492,-1023,8866280,1,"c","centre"
"4077","7",196,29.5,279,132,509,8866452,2,"3","target"
"4078","7",196,20.2,294.3,372,653,8866836,3,"3","target"
"4079","7",197,12.8,27.6,1324,-1031,8871088,1,"c","centre"
"4080","7",197,16,-213.5,112,337,8871244,2,"6","target"
"4081","7",197,4.5,-256.9,552,473,8871820,3,"6","target"
"4082","7",198,15.5,27.8,1360,-1020,8875968,1,"c","centre"
"4083","7",198,223.4,154.3,164,384,8876176,2,"2","target"
"4084","7",198,254.3,156.3,448,556,8876632,3,"2","target"
"4085","7",199,12.7,27.4,1288,-1019,8881048,1,"c","centre"
"4086","7",199,34.2,-238.7,132,305,8881216,2,"6","target"
"4087","7",199,1.5,-246.6,560,453,8881792,3,"6","target"
"4088","7",200,8.79999999999995,29,1360,-1025,8886264,1,"c","centre"
"4089","7",200,228.5,164.7,636,375,8886940,2,"2","target"
"4090","7",201,13.8,28.8,1420,-1021,8891696,1,"c","centre"
"4091","7",201,219.8,-109.1,156,439,8891892,2,"1","target"
