"observer","trial","x","y","dur","onset","n","aoi"
"2",68,498.3,-1288.1,318,2720,11,"c"
"2",68,-170.1,-1377.9,143,2935,12,"c"
"2",68,-548.2,-1535.6,181,3259,13,"c"
"2",69,4.5,0.600000000000023,1442,0,1,"c"
"2",69,7.5,-1374.4,172,336,2,"c"
"2",69,345.6,-1342.2,181,558,3,"c"
"2",69,397.3,-1337.4,260,835,4,"c"
"2",70,-1.70000000000005,-1.60000000000002,1373,0,1,"c"
"2",70,201.3,-357.4,34,110,2,"c"
"2",70,435.7,-1000,115,311,3,"c"
"2",70,392.2,-1281.7,158,503,4,"c"
"2",70,365.5,-1336.3,137,654,5,"c"
"2",70,-340.4,-1350.5,146,859,6,"c"
"2",70,-470.1,-1342.7,183,1068,7,"c"
"2",71,4.70000000000005,-2.29999999999995,1523,0,1,"c"
"2",71,313.8,-1279,158,287,2,"c"
"2",71,397.1,-1345.8,361,671,3,"c"
"2",71,-325.8,-1339.2,508,1234,4,"c"
"2",71,-461.3,-1316.8,159,1416,5,"c"
"2",72,-3.70000000000005,4.10000000000002,1519,0,1,"c"
"2",72,-221.5,-1391.6,141,342,2,"c"
"2",72,387.2,-1429.3,130,562,3,"c"
"2",72,400.2,-1294.1,148,732,4,"c"
"2",72,353.5,-1305,199,945,5,"c"
"2",72,453.5,-1293.6,187,1152,6,"c"
"2",73,9.29999999999995,-5.10000000000002,1456,0,1,"c"
"2",73,269.9,-1218.3,135,270,2,"c"
"2",73,397,-1351,299,594,3,"c"
"2",73,501.7,-1332.7,131,748,4,"c"
"2",74,-11.9,3.20000000000005,28,0,1,"c"
"2",74,-6.79999999999995,-10.1,1361,1368,2,"c"
"2",74,85.5,-1395.8,166,1758,3,"c"
"2",74,397.2,-1335.9,191,1987,4,"c"
"2",74,350.9,-1346,163,2164,5,"c"
"2",74,413.8,-1329.3,119,2305,6,"c"
"2",74,90.4000000000001,-234.6,126,3190,7,"c"
"2",74,9.10000000000002,-239.7,115,3331,8,"c"
"2",74,371.4,-1460.9,128,3551,9,"c"
"2",74,430.3,-1264.7,169,3749,10,"c"
"2",74,472.4,-1294.8,91,3855,11,"c"
"2",74,-324.2,-1291.2,176,4092,12,"c"
"2",75,-2.20000000000005,-10,1337,0,1,"c"
"2",75,356.4,-1226.7,151,292,2,"c"
"2",75,438.8,-1345.5,205,524,3,"c"
"2",75,-291.9,-1339.7,241,824,4,"c"
"2",75,-493.9,-1321.7,143,996,5,"c"
"2",76,-32.8,-14.8,31,0,1,"c"
"2",76,-0.600000000000023,-6.10000000000002,1304,1321,2,"c"
"2",76,120.2,-1440.7,177,1708,3,"c"
"2",76,-314.3,-1372.4,227,1984,4,"c"
"2",76,-455.8,-1329.4,275,2283,5,"c"
"2",76,-469,-1337.1,603,2894,6,"c"
"2",76,394,-1296.8,275,3247,7,"c"
"2",77,7.5,1.29999999999995,1385,0,1,"c"
"2",77,426.1,-1231.8,156,299,2,"c"
"2",77,457.2,-1341.9,175,497,3,"c"
"2",77,373.6,-1360.8,80,597,4,"c"
"2",78,2.70000000000005,13.2,1282,0,1,"c"
"2",78,204.1,-42.6,68,107,2,"c"
"2",78,497.7,-1397.3,225,538,3,"c"
"2",78,461.4,-1324.6,138,697,4,"c"
"2",78,377.8,-1322.2,140,857,5,"c"
"2",79,3.39999999999998,-1.70000000000005,1336,0,1,"c"
"2",79,131.9,-1498.3,153,327,2,"c"
"2",79,419.2,-1320.7,179,547,3,"c"
"2",80,8,-8.89999999999998,1304,0,1,"c"
"2",81,8.5,-6.39999999999998,1425,0,1,"c"
"2",81,313.6,-1341.3,166,335,2,"c"
"2",81,375,-1292.8,92,449,3,"c"
"2",82,3.89999999999998,-10.7,1270,0,1,"c"
"2",83,8.79999999999995,-4.60000000000002,1315,0,1,"c"
"2",83,133.8,-1437.5,146,306,2,"c"
"2",83,381.3,-1260.3,309,643,3,"c"
"2",83,-233.1,-1138.4,36,914,4,"c"
"2",84,17.2,-14.5,1355,0,1,"c"
"2",85,-2,-13.6,1369,0,1,"c"
"2",85,176.9,-1483,176,315,2,"c"
"2",85,351.8,-1234.9,180,547,3,"c"
"2",85,356.7,-1255.1,85,642,4,"c"
"2",85,-121.3,-1157.8,58,767,5,"c"
"2",86,7.70000000000005,-10.8,1374,0,1,"c"
"2",86,395.1,-1283.5,183,348,2,"c"
"2",86,439.3,-1349.5,129,493,3,"c"
"2",86,-316.2,-1332.6,196,744,4,"c"
"2",87,-0.299999999999955,-15.6,1270,0,1,"c"
"2",87,-468.8,-1418.9,170,1080,2,"c"
"2",87,-375.9,-1300.5,159,1276,3,"c"
"2",88,0.200000000000045,-20.8,1424,0,1,"c"
"2",88,-483.3,-1375.1,184,747,2,"c"
"2",88,-334.4,-1323.8,91,864,3,"c"
"2",89,-9.89999999999998,-25.9,1326,0,1,"c"
"2",89,157.6,-1396.1,141,314,2,"c"
"2",89,404.8,-1302.6,101,454,3,"c"
"2",90,4.89999999999998,-5.29999999999995,1423,0,1,"c"
"2",90,342.1,-1293.2,213,382,2,"c"
"2",91,6.89999999999998,-5.89999999999998,1382,0,1,"c"
"2",92,1.89999999999998,-5.5,1309,0,1,"c"
"2",93,7.39999999999998,-6.79999999999995,1267,0,1,"c"
"2",93,-1202.7,-742.1,22,487,2,"c"
"2",94,7.5,-7.89999999999998,1338,0,1,"c"
"2",95,11.8,-1.60000000000002,1350,0,1,"c"
"2",96,15.7,-3.10000000000002,1298,0,1,"c"
"2",96,344.3,-1325.8,170,1094,2,"c"
"2",97,18.8,-3,1323,0,1,"c"
"2",98,19.2,-5.20000000000005,1266,0,1,"c"
"2",99,-1.39999999999998,-20.6,27,0,1,"c"
"2",99,10.6,-13,1185,1293,2,"c"
"2",99,-242.6,-207.5,29,1378,3,"c"
"2",99,415.7,-1385,147,3358,4,"c"
"2",99,368.5,-1270.5,252,3634,5,"c"
"2",99,469.3,-1268.3,362,4018,6,"c"
"2",100,16.2,-14.4,1358,0,1,"c"
"2",100,296.2,-1363,132,472,2,"c"
"2",100,385.7,-1328.3,182,675,3,"c"
"2",100,-290.6,-1328.2,178,905,4,"c"
"2",101,13.6,-1,1283,0,1,"c"
"2",101,417,-1363.7,154,1307,2,"c"
"2",101,481,-1271,219,1549,3,"c"
"2",101,-81.6,-49.4,107,1756,4,"c"
"2",101,-193.9,100.9,169,1973,5,"c"
"2",101,293.6,-106,124,2152,6,"c"
"2",101,258.8,-25.5,146,2324,7,"c"
"2",101,-161.5,85.5,262,2636,8,"c"
"2",101,-338.3,-1290,170,3223,9,"c"
"2",101,-353.9,-1316.4,167,3402,10,"c"
"2",101,-301.3,-1329.4,201,3626,11,"c"
"2",102,16.1,-6.79999999999995,337,0,1,"c"
"2",102,0,-8.10000000000002,1082,1089,2,"c"
"2",102,-137.4,-1202.8,146,1381,3,"c"
"2",102,352.5,-1330.9,276,1704,4,"c"
"2",102,-320.3,-1315.7,138,1908,5,"c"
"2",103,6.5,-10.6,1481,0,1,"c"
"2",103,-323.1,-1372.6,142,574,2,"c"
"2",103,439.8,-1315.3,222,866,3,"c"
"2",104,4.10000000000002,2.29999999999995,36,0,1,"c"
"2",104,-42,-13.8,344,368,2,"c"
"2",104,-8.60000000000002,-8,988,1377,3,"c"
"2",105,7.29999999999995,5,1363,0,1,"c"
"2",105,345.6,-1170.3,140,277,2,"c"
"2",105,403.6,-1353.8,192,497,3,"c"
"2",105,461.6,-1373.1,181,695,4,"c"
"2",106,0,-7.39999999999998,1521,0,1,"c"
"2",107,5.5,-4,1312,0,1,"c"
"2",107,397.1,-1308.8,149,1048,2,"c"
"2",107,520,-1273.4,75,1148,3,"c"
"2",108,11.1,-7.79999999999995,1375,0,1,"c"
"2",108,413.9,-1342.5,97,488,2,"c"
"2",109,23.9,-14.9,1366,0,1,"c"
"2",109,-343.7,-1177.9,109,1913,2,"c"
"2",110,9.5,-0.899999999999977,1176,0,1,"c"
"2",110,-160.8,28.4,166,201,2,"c"
"2",110,-415.1,-1396.5,51,487,3,"c"
"2",110,346.3,-1365.4,149,909,4,"c"
"2",110,411,-1320.5,439,1367,5,"c"
"2",111,0.299999999999955,-0.600000000000023,1429,0,1,"c"
"2",111,364.7,-1044.6,103,238,2,"c"
"2",111,427.2,-1265.5,116,388,3,"c"
"2",111,-453.4,-1374.2,102,568,4,"c"
"2",112,16.6,1.70000000000005,1305,0,1,"c"
"2",112,433,-1373.5,199,668,2,"c"
"2",112,368.8,-1326.2,84,769,3,"c"
"2",112,-404.9,-1316.7,238,1075,4,"c"
"2",113,13.3,-2.20000000000005,1345,0,1,"c"
"2",113,734.1,-574.3,118,243,2,"c"
"2",113,223.3,-1397.3,152,485,3,"c"
"2",113,386.5,-1356.2,277,787,4,"c"
"2",114,5.60000000000002,17.1,1503,0,1,"c"
"2",114,-282.7,-1463.8,310,546,2,"c"
"2",114,-317.5,-1325.7,374,940,3,"c"
"2",114,377.1,-1258.7,278,1732,4,"c"
"2",114,-287.4,-1264.5,158,1951,5,"c"
"2",115,26,0.799999999999955,269,0,1,"c"
"2",115,-0.700000000000045,-0.399999999999977,970,981,2,"c"
"2",115,162.7,-34.8,290,1305,3,"c"
"2",115,245.9,-43,36,1369,4,"c"
"2",115,-369.5,-1582.3,135,1759,5,"c"
"2",115,352.8,-1332.5,172,2590,6,"c"
"2",115,400.6,-1292.2,125,2735,7,"c"
"2",115,-448,-1326,151,2999,8,"c"
"2",116,8.60000000000002,-4.20000000000005,1222,0,1,"c"
"2",116,188,-111.6,105,145,2,"c"
"2",116,463.2,-1338.7,157,676,3,"c"
"2",116,379.7,-1339.8,133,833,4,"c"
"2",117,3.79999999999995,2.79999999999995,1305,0,1,"c"
"2",117,-222.7,-93.9,243,287,2,"c"
"2",117,-235.9,-135.3,307,620,3,"c"
"2",117,-29.9,-706.2,82,784,4,"c"
"2",117,6.70000000000005,-1168.6,135,971,5,"c"
"2",117,384.5,-1332.5,214,1227,6,"c"
"2",117,-418.5,-1331.5,139,1440,7,"c"
"2",117,-505.2,-1342.7,531,1996,8,"c"
"2",117,-597.5,-1575.8,55,2081,9,"c"
"2",117,-598.3,-1568.9,49,2250,10,"c"
"2",117,-605.6,-1574.2,35,2364,11,"c"
"2",117,-414.6,-1375,241,2642,12,"c"
"2",117,-205.9,-288.2,133,2864,13,"c"
"2",118,12.1,30.9,369,0,1,"c"
"2",118,5.79999999999995,4.79999999999995,1254,1269,2,"c"
"2",118,-407,-1373.6,147,2230,3,"c"
"2",118,-418.7,-1318,141,2396,4,"c"
"2",119,1.10000000000002,5.5,1426,0,1,"c"
"2",119,216.3,-1361.4,146,315,2,"c"
"2",119,433.1,-1327,155,496,3,"c"
"2",120,23,1.60000000000002,1366,0,1,"c"
"2",120,104.9,-1546,120,356,2,"c"
"2",120,476.2,-1258.8,144,548,3,"c"
"2",120,420.8,-1328.2,152,720,4,"c"
"2",120,-310.6,-1335.7,146,920,5,"c"
"2",121,2.70000000000005,-12.1,1342,0,1,"c"
"2",121,341.9,-1083.9,104,270,2,"c"
"2",121,468.5,-1324.6,194,492,3,"c"
"2",122,7.29999999999995,-14.6,1439,0,1,"c"
"2",122,324.9,-1148.9,134,339,2,"c"
"2",122,446.4,-1334.2,132,505,3,"c"
"2",123,-1.89999999999998,-11,1350,0,1,"c"
"2",123,48.1,-1608.7,128,362,2,"c"
"2",123,380.5,-1329.6,140,558,3,"c"
"2",124,1.89999999999998,-7.89999999999998,1238,0,1,"c"
"2",124,-135.4,-197.2,45,93,2,"c"
"2",124,-237.4,-1276.3,87,367,3,"c"
"2",124,-486.2,-844.9,88,1261,4,"c"
"2",125,7.10000000000002,-18.2,1314,0,1,"c"
"2",125,379.1,-1166.7,140,323,2,"c"
"2",125,506.1,-1315.8,209,561,3,"c"
"2",125,-336.2,-1354,187,814,4,"c"
"2",126,1.10000000000002,-1.70000000000005,1231,0,1,"c"
"2",126,-100.1,-177.1,82,128,2,"c"
"2",126,355.5,-1270.8,250,873,3,"c"
"2",127,11.5,13.7,369,0,1,"c"
"2",127,-9,0.799999999999955,614,627,2,"c"
"2",127,9.39999999999998,-9.5,498,1133,3,"c"
"2",127,498.1,-1282,182,1451,4,"c"
"2",127,438.1,-1353.1,217,1688,5,"c"
"2",128,0.100000000000023,-14.7,84,0,1,"c"
"2",128,21.8,-7.60000000000002,284,396,2,"c"
"2",128,-1.5,-0.799999999999955,840,1246,3,"c"
"2",128,397.6,-1273.8,162,1580,4,"c"
"2",128,433.2,-1334.2,90,1689,5,"c"
"2",128,-308.9,-1422.5,85,1833,6,"c"
"2",129,-21.7,0,1260,0,1,"c"
"2",129,189.3,-65.3,92,131,2,"c"
"2",129,301.1,-808.9,133,401,3,"c"
"2",129,237.9,-1153.4,187,643,4,"c"
"2",129,421.7,-1316.2,536,1209,5,"c"
"2",129,341,-1330.5,119,1348,6,"c"
"2",129,384.1,-1310.5,163,1529,7,"c"
"2",130,-8.10000000000002,-14.5,1268,0,1,"c"
"2",130,98.5,-143.1,160,191,2,"c"
"2",130,50.3,-255.7,26,257,3,"c"
"2",130,136.6,-1448,177,665,4,"c"
"2",130,396.3,-1334.7,272,966,5,"c"
"2",130,355.7,-1328.2,778,1754,6,"c"
"2",130,-238.3,-1290.7,142,1962,7,"c"
"2",130,217.3,-157.6,205,2271,8,"c"
"2",130,124.6,-256,240,2552,9,"c"
"2",131,-15.6,-8.79999999999995,1417,0,1,"c"
"2",131,-568.9,-1503.2,170,411,2,"c"
"2",132,5.79999999999995,-11.4,1366,0,1,"c"
"2",132,426,-1318.7,335,473,2,"c"
"2",133,3.39999999999998,-17.8,1313,0,1,"c"
"2",134,-0.700000000000045,-7.79999999999995,1262,0,1,"c"
"2",134,166.1,-123.1,57,95,2,"c"
"2",135,-0.799999999999955,-8.29999999999995,1286,0,1,"c"
"2",136,5.70000000000005,-7.20000000000005,1401,0,1,"c"
"2",137,-7.89999999999998,-2.5,1290,0,1,"c"
"2",138,-0.600000000000023,-13.9,1310,0,1,"c"
"2",139,-1.20000000000005,-15.8,1252,0,1,"c"
"2",139,116.6,59.1,57,84,2,"c"
"2",139,404.6,-1166.1,33,1519,3,"c"
"2",140,-16.5,-2.79999999999995,1270,0,1,"c"
"2",140,7.20000000000005,111,79,123,2,"c"
"2",140,-90.2,-1476.3,120,416,3,"c"
"2",140,415.3,-1388.3,265,733,4,"c"
"2",140,378,-1353.7,159,905,5,"c"
"2",140,-354,-1555.5,141,1124,6,"c"
"2",141,-3.5,3.10000000000002,1356,0,1,"c"
"2",142,8.79999999999995,-11,1221,0,1,"c"
"2",142,177,-122.3,53,90,2,"c"
"2",143,5.29999999999995,-12.5,1268,0,1,"c"
"2",143,-186,-90.8,63,98,2,"c"
"2",144,0.299999999999955,-13.4,419,0,1,"c"
"2",144,19.6,3.70000000000005,706,832,2,"c"
"2",144,-201.4,-3.89999999999998,188,1057,3,"c"
"2",144,549.8,-1322.9,227,1434,4,"c"
"2",144,396.2,-1265.9,307,1763,5,"c"
"2",144,418.6,-1178.2,20,1821,6,"c"
"2",145,20.7,-10.3,1667,0,1,"c"
"2",146,20.4,-3.89999999999998,1359,0,1,"c"
"2",146,307.2,-1102,152,328,2,"c"
"2",146,447.2,-1295.3,245,604,3,"c"
"2",146,347.2,-1316.6,109,735,4,"c"
"2",146,-355,-1307.2,92,894,5,"c"
"2",146,-350.1,-1208.1,39,955,6,"c"
"2",147,10.8,-7.29999999999995,1273,0,1,"c"
"2",147,250.3,-131.5,42,96,2,"c"
"2",148,4.89999999999998,-3.89999999999998,1286,0,1,"c"
"2",149,7.29999999999995,-10.7,1298,0,1,"c"
"2",149,-60.5,-6.10000000000002,80,100,2,"c"
"2",149,-401,-1192.2,128,1652,3,"c"
"2",149,-458.8,-1154.2,109,1808,4,"c"
"2",150,-1.20000000000005,-1.89999999999998,1329,0,1,"c"
"2",150,-408.4,-1187.2,71,1180,2,"c"
"2",150,-427,-1182.7,65,1323,3,"c"
"2",151,17.1,-1.79999999999995,1328,0,1,"c"
"2",152,18.1,-1.10000000000002,1329,0,1,"c"
"2",152,-174,-639.7,189,670,2,"c"
"2",152,-73.1,-967.9,162,896,3,"c"
"2",153,5.60000000000002,-17.1,1324,0,1,"c"
"2",154,11.2,2,575,0,1,"c"
"2",154,-13.5,-14.6,314,333,2,"c"
"2",154,4.39999999999998,-6,382,732,3,"c"
"2",154,-15.6,-1569.9,129,1031,4,"c"
"2",154,437.3,-1321.1,358,1441,5,"c"
"2",155,10,-7,1357,0,1,"c"
"2",155,416.4,-1254.8,146,1532,2,"c"
"2",155,498.5,-1275,117,1673,3,"c"
"2",156,-25.5,0.100000000000023,63,0,1,"c"
"2",156,-2.79999999999995,-0.600000000000023,1170,1183,2,"c"
"2",157,7.20000000000005,-8.79999999999995,1314,0,1,"c"
"2",157,327.8,-1525.3,130,286,2,"c"
"2",157,422,-1277.9,216,539,3,"c"
"2",158,6.79999999999995,-19.1,1300,0,1,"c"
"2",159,16.6,-1.89999999999998,1369,0,1,"c"
"2",159,531,-1363.9,160,969,2,"c"
"2",160,5.20000000000005,-7.70000000000005,1342,0,1,"c"
"2",161,3.60000000000002,-2.89999999999998,1236,0,1,"c"
"2",161,-158.1,0.299999999999955,78,110,2,"c"
"2",161,425.2,-1298.5,118,1168,3,"c"
"2",161,423.2,-1236.9,54,1259,4,"c"
"2",162,-10.2,-7.39999999999998,1355,0,1,"c"
"2",162,164.7,-59.6,20,47,2,"c"
"2",163,2.5,-10.3,1304,0,1,"c"
"2",163,551,-1229.1,152,368,2,"c"
"2",163,454.6,-1323.6,196,588,3,"c"
"2",163,-395.4,-1384.9,151,820,4,"c"
"2",164,6.10000000000002,-2.10000000000002,1339,0,1,"c"
"2",164,455.7,-1282.7,121,1281,2,"c"
"2",164,474.8,-1190,89,1392,3,"c"
"2",165,-2.89999999999998,-9.60000000000002,1413,0,1,"c"
"2",166,4.10000000000002,-2.29999999999995,1251,0,1,"c"
"2",166,220.2,-27.4,123,159,2,"c"
"2",167,10.2,-10.5,1588,0,1,"c"
"2",167,-399.8,-1288.2,125,2030,2,"c"
"2",167,-367.5,-1199.1,74,2145,3,"c"
"2",167,-272.8,-1202.4,24,2304,4,"c"
"2",167,-272.3,-1204.8,24,2350,5,"c"
"2",168,10.1,-6.10000000000002,1358,0,1,"c"
"2",168,333.8,-1303.1,142,564,2,"c"
"2",168,-390,-1356,206,835,3,"c"
"2",169,9.39999999999998,-5.70000000000005,1451,0,1,"c"
"2",169,439.3,-1082.7,123,291,2,"c"
"2",169,405.4,-1310.6,137,459,3,"c"
"2",169,-260.2,-1365.2,201,715,4,"c"
"2",169,389.4,-1321.4,207,978,5,"c"
"2",170,5.70000000000005,-9.20000000000005,1330,0,1,"c"
"2",170,387.6,-1258,202,404,2,"c"
"2",170,-354.1,-1371.3,143,608,3,"c"
"2",171,-9.29999999999995,-6.10000000000002,671,0,1,"c"
"2",171,19.4,-7.29999999999995,377,397,2,"c"
"2",171,10,-2.70000000000005,268,680,3,"c"
"2",171,21.4,-237.6,40,766,4,"c"
"2",172,6,-3,1375,0,1,"c"
"2",172,475.2,-1323.4,226,1234,2,"c"
"2",173,6.39999999999998,-9.10000000000002,1333,0,1,"c"
"2",173,150.9,-262.4,21,68,2,"c"
"2",173,229.1,-1312.8,184,431,3,"c"
"2",173,430,-1302.1,556,1014,4,"c"
"2",173,-328.7,-1197.5,119,1210,5,"c"
"2",174,2.39999999999998,-4.89999999999998,1239,0,1,"c"
"2",174,-125.3,51.6,116,148,2,"c"
"2",174,311.2,-1359.9,158,488,3,"c"
"2",174,459.6,-1316,163,676,4,"c"
"2",175,9.10000000000002,-22.9,1292,0,1,"c"
"2",175,349.8,-1389.1,158,437,2,"c"
"2",175,441.4,-1236.5,190,656,3,"c"
"2",175,-281.6,-1203.7,177,1169,4,"c"
"2",175,-426.1,-1201.9,280,1474,5,"c"
"2",175,-442.9,-1173.2,18,1512,6,"c"
"2",176,-4.89999999999998,5,33,0,1,"c"
"2",176,-0.399999999999977,-13.6,1324,1332,2,"c"
"2",176,437.3,-1073.8,138,1617,3,"c"
"2",176,440.4,-1337.5,245,1893,4,"c"
"2",176,369.8,-1331.3,84,1995,5,"c"
"2",177,8.5,-7.89999999999998,1479,0,1,"c"
"2",177,373,-1266,287,522,2,"c"
"2",177,353.1,-1296.5,159,694,3,"c"
"2",178,16.1,11.3,1451,0,1,"c"
"2",179,4.5,3.70000000000005,1392,0,1,"c"
"2",180,11.5,-0.5,1505,0,1,"c"
"2",180,348.1,-1446.8,165,343,2,"c"
"2",180,452.1,-1256.7,205,581,3,"c"
"2",181,11.9,0.799999999999955,1330,0,1,"c"
"2",182,7.20000000000005,-1.10000000000002,1252,0,1,"c"
"2",182,213,-106.2,43,82,2,"c"
"2",183,10.7,0.899999999999977,1217,0,1,"c"
"2",183,178.7,62.3,109,151,2,"c"
"2",184,8.79999999999995,-10.9,70,0,1,"c"
"2",184,9.29999999999995,10.5,1239,1252,2,"c"
"2",185,6.29999999999995,13.5,1271,0,1,"c"
"2",187,9.10000000000002,3.5,1299,0,1,"c"
"2",188,12.7,5.29999999999995,1352,0,1,"c"
"2",189,4.70000000000005,4.5,1267,0,1,"c"
"2",190,2.29999999999995,3.20000000000005,1393,0,1,"c"
"2",190,361.6,-1274.5,127,352,2,"c"
"2",190,434,-1260.8,119,490,3,"c"
"2",190,-339.3,-1198.6,163,767,4,"c"
"2",191,2.70000000000005,-0.600000000000023,1628,0,1,"c"
"2",191,390.5,-1318.4,334,554,2,"c"
"2",191,-330.8,-1202.2,127,764,3,"c"
"2",192,-0.399999999999977,-3.79999999999995,1451,0,1,"c"
"2",192,408.3,-1286.8,101,280,2,"c"
"2",192,408,-1269.5,81,373,3,"c"
"2",193,10.9,8.60000000000002,1292,0,1,"c"
"2",194,23.4,5.5,1264,0,1,"c"
"2",195,19,-4.39999999999998,1210,0,1,"c"
"2",196,18.2,4.5,1287,0,1,"c"
"2",196,181.1,-59.1,95,131,2,"c"
"2",196,-453.8,-1191.5,143,1844,3,"c"
"2",197,12.8,6.60000000000002,1253,0,1,"c"
"2",197,218.6,38.6,52,90,2,"c"
"2",197,422,-1175.6,133,993,3,"c"
"2",198,9.89999999999998,6.29999999999995,1239,0,1,"c"
"2",199,15.6,7.29999999999995,1197,0,1,"c"
"2",200,13.6,15.6,1284,0,1,"c"
"2",201,-6.39999999999998,9,1290,0,1,"c"
"2",202,7.20000000000005,9.29999999999995,1283,0,1,"c"
"2",202,-381.2,-1370.2,117,893,2,"c"
"2",202,-311.6,-1216.3,65,989,3,"c"
"2",203,1.70000000000005,10.5,1225,0,1,"c"
"2",203,-158.7,69.9,62,98,2,"c"
"2",204,-2.39999999999998,13.6,1287,0,1,"c"
"2",204,-363.3,-1228.7,129,871,2,"c"
"2",205,16.5,14.5,1325,0,1,"c"
"2",206,14.1,19.1,1232,0,1,"c"
"2",207,20.7,11.9,1326,0,1,"c"
"2",207,244.8,-1112.9,103,839,2,"c"
"2",208,6.79999999999995,0.399999999999977,1263,0,1,"c"
"2",209,6,-2.29999999999995,1300,0,1,"c"
"2",210,10.8,-1.5,1352,0,1,"c"
"2",211,11.4,13,1300,0,1,"c"
"2",212,-8.70000000000005,13.1,711,0,1,"c"
"2",212,13,10.9,561,572,2,"c"
"2",213,6.79999999999995,10.9,1234,0,1,"c"
"2",214,19.3,8.29999999999995,1572,0,1,"c"
"2",214,376.7,-1203.4,189,510,2,"c"
"2",214,-377.1,-1257.2,20,1983,3,"c"
"2",214,-219.6,-1128.3,127,2151,4,"c"
"2",215,1.39999999999998,16.7,1304,0,1,"c"
"2",215,343.6,-1184.3,82,881,2,"c"
"2",215,454.5,-1197.9,43,971,3,"c"
"2",216,12.5,13.1,1474,0,1,"c"
"2",216,375.9,-1279.9,111,849,2,"c"
"2",217,-21.3,6.39999999999998,5287,0,1,"c"
"2",217,-433.4,-1194.6,227,1571,2,"c"
"2",217,-234.7,-1149.9,136,1732,3,"c"
"2",218,9,-14.5,1289,0,1,"c"
"2",218,-63,8.70000000000005,206,227,2,"c"
"2",218,499.4,-1328.2,105,562,3,"c"
"2",218,503.6,-1191.4,24,624,4,"c"
"2",218,-336.1,-1215.5,207,1037,5,"c"
"2",220,11.9,-1.70000000000005,1717,0,1,"c"
"2",220,-374.2,-1349.5,297,464,2,"c"
"2",221,9.10000000000002,-0.799999999999955,1599,0,1,"c"
"2",221,215.6,-1235.1,116,279,2,"c"
"2",221,406,-1323.2,163,468,3,"c"
"2",221,-305.3,-1324.7,203,726,4,"c"
"2",221,-414.5,-1328.4,102,851,5,"c"
"2",222,1.70000000000005,-4.89999999999998,1576,0,1,"c"
"2",222,-420.2,-140.7,21,83,2,"c"
"2",222,-380,-221,23,118,3,"c"
"2",222,-324.4,-279.5,66,199,4,"c"
"2",222,-305.9,-1221.1,244,528,5,"c"
"2",222,-482.7,-1382.7,357,916,6,"c"
"2",222,-483.2,-1347.5,66,994,7,"c"
"2",222,131.6,-1474.9,99,1168,8,"c"
"2",223,13.3,5.10000000000002,3543,0,1,"c"
"2",223,299.4,-1351.6,148,354,2,"c"
"2",223,-364.1,-1368.9,172,582,3,"c"
"2",223,-488.5,-1295,274,883,4,"c"
"2",224,10.8,-6.89999999999998,1666,0,1,"c"
"2",224,363.3,-1363.4,127,297,2,"c"
"2",224,457.9,-1325.5,120,438,3,"c"
"2",224,-356.8,-1346.4,301,799,4,"c"
"2",225,9.60000000000002,-6.29999999999995,1433,0,1,"c"
"2",225,315.7,-1379.3,146,306,2,"c"
"2",225,402,-1325.8,262,591,3,"c"
"2",226,12.4,-7.29999999999995,1297,0,1,"c"
"2",226,418.1,-1582.4,27,191,2,"c"
"2",226,388.5,-1598,43,313,3,"c"
"2",226,-454.5,-1390.6,185,580,4,"c"
"2",227,4.29999999999995,-4.20000000000005,1219,0,1,"c"
"2",227,207.1,-106.2,80,118,2,"c"
"2",227,424.7,-1372.4,125,588,3,"c"
"2",227,409.1,-1304.2,15,627,4,"c"
"2",228,0.600000000000023,0.799999999999955,1478,0,1,"c"
"2",228,152.9,-1464,58,231,2,"c"
"2",228,327.2,-1424.1,73,331,3,"c"
"2",228,425.8,-1304.8,105,461,4,"c"
"2",228,427.3,-1229.3,19,492,5,"c"
"2",229,19.6,3.60000000000002,1222,0,1,"c"
"2",230,3.10000000000002,12.8,1325,0,1,"c"
"2",231,17.2,0.600000000000023,1264,0,1,"c"
"2",231,193.4,-66.4,75,111,2,"c"
"2",232,7.5,-4.10000000000002,1218,0,1,"c"
"2",232,123.7,99.2,41,73,2,"c"
"2",232,-276,-1184.4,69,1099,3,"c"
"2",232,-232,-1158.9,48,1190,4,"c"
"2",233,8.5,9.79999999999995,1345,0,1,"c"
"2",234,4.79999999999995,-17.1,1479,0,1,"c"
"2",234,238,-1219,110,694,2,"c"
"2",235,5.70000000000005,-3.70000000000005,1679,0,1,"c"
"2",235,-71,45.9,229,254,2,"c"
"2",235,145,-30,80,368,3,"c"
"2",235,-294.7,546.5,244,686,4,"c"
"2",235,-750.7,576.8,96,842,5,"c"
"2",235,-1200.2,571.5,88,987,6,"c"
"2",235,-1481.6,690.8,209,1336,7,"c"
"2",236,9.39999999999998,-6.29999999999995,1473,0,1,"c"
"2",236,-398.4,-1352.9,64,627,2,"c"
"2",237,-8,0.700000000000045,1208,0,1,"c"
"2",237,-200.4,-108.9,51,98,2,"c"
"2",237,-516,-1509.8,108,911,3,"c"
"2",237,-370,-1233,109,1165,4,"c"
"2",238,30,4.89999999999998,1294,0,1,"c"
"2",239,11.1,6,1302,0,1,"c"
"2",240,13.3,-4.60000000000002,1291,0,1,"c"
"2",240,279.1,-1301.2,121,808,2,"c"
"2",240,407.5,-1220.6,112,945,3,"c"
"2",241,11.3,5,1358,0,1,"c"
