"observer","trial","x","y","dur","onset","n","aoi","aoi2"
"9",411,-4.89999999999998,-27.4,1236,0,1,"c","centre"
"9",411,-10.4,188.2,122,160,2,"3","target"
"9",412,4.5,-18.7,1192,0,1,"c","centre"
"9",413,-16.8,-20.7,1194,0,1,"c","centre"
"9",413,62.9,171.4,138,180,2,"d2","distracter"
"9",414,-7,-22,1196,0,1,"c","centre"
"9",415,-11.2,-23,1224,0,1,"c","centre"
"9",415,243.8,-157.7,154,200,2,"1","target"
"9",416,-8,-20.8,1200,0,1,"c","centre"
"9",416,-227.9,-155.2,174,216,2,"5","target"
"9",417,-10.1,-24.2,1222,0,1,"c","centre"
"9",418,-13,-23,1190,0,1,"c","centre"
"9",418,-276.3,-40.6,80,120,2,"d4","distracter"
"9",418,-6.70000000000005,211.7,166,328,3,"3","target"
"9",419,-11,-20.7,1206,0,1,"c","centre"
"9",419,-202.5,95.9,152,194,2,"4","target"
"9",420,-7.70000000000005,-28.4,1202,0,1,"c","centre"
"9",420,-222.2,-141.4,146,200,2,"5","target"
"9",421,-9.39999999999998,-34.7,1250,0,1,"c","centre"
"9",421,168.6,43.1,64,98,2,"d1","blank"
"9",422,-8.60000000000002,-27.3,460,0,1,"c","centre"
"9",422,-16.2,-26,798,806,2,"c","centre"
"9",422,-214.2,-140.2,140,986,3,"5","target"
"9",423,-9.20000000000005,-22.2,1162,0,1,"c","centre"
"9",424,-17.9,-18,1208,0,1,"c","centre"
"9",424,-6.29999999999995,-305,112,152,2,"6","target"
"9",425,-13.3,-24.6,1232,0,1,"c","centre"
"9",425,237.2,-161.4,136,188,2,"1","target"
"9",426,-13,-29.5,1202,0,1,"c","centre"
"9",427,-11.7,-18,1208,0,1,"c","centre"
"9",427,133.7,-222.8,52,94,2,"d6","distracter"
"9",427,-224.8,113.2,214,378,3,"4","target"
"9",428,-6.60000000000002,-27.7,1224,0,1,"c","centre"
"9",428,170.8,1.70000000000005,32,56,2,"d1","blank"
"9",429,-12.6,-33.3,1226,0,1,"c","centre"
"9",429,-133.5,177,296,338,2,"d3","distracter"
"9",429,196.6,-135.9,186,580,3,"1","target"
"9",429,223.7,-154.5,740,1332,4,"1","target"
"9",430,-15.1,-26,1190,0,1,"c","centre"
"9",430,-231.5,67.2,140,180,2,"4","target"
"9",431,-9,-28.6,1216,0,1,"c","centre"
"9",431,-225.9,-39.7,60,96,2,"d4","distracter"
"9",431,-8.29999999999995,197.3,122,260,3,"3","target"
"9",432,-14.1,-24.1,662,0,1,"c","centre"
"9",432,-18,-27,572,580,2,"c","centre"
"9",433,-10.8,-24.9,1206,0,1,"c","centre"
"9",433,119.1,-220.8,148,188,2,"d6","distracter"
"9",433,17.2,-276.8,136,348,3,"6","target"
"9",434,-1.89999999999998,-33.8,1196,0,1,"c","centre"
"9",434,192.9,-22.5,58,94,2,"d1","distracter"
"9",435,-13.8,-25.4,1200,0,1,"c","centre"
"9",435,-223.6,98.5,162,206,2,"4","target"
"9",436,3.39999999999998,24.2,1216,0,1,"c","centre"
"9",436,-225.1,-87.9,154,194,2,"5","target"
"9",437,-1.10000000000002,-12.5,1200,0,1,"c","centre"
"9",438,-4.60000000000002,-17.9,1186,0,1,"c","centre"
"9",438,-216.1,82.9,174,216,2,"4","target"
"9",439,-7.70000000000005,-20.8,1186,0,1,"c","centre"
"9",440,-4.70000000000005,-27.5,1182,0,1,"c","centre"
"9",440,-250.9,-36.4,108,162,2,"d4","distracter"
"9",440,189.7,-138.1,158,368,3,"1","target"
"9",441,-8.20000000000005,-26.6,1212,0,1,"c","centre"
"9",441,83.4000000000001,-256.8,126,164,2,"d6","distracter"
"9",442,-8.5,-32.6,1202,0,1,"c","centre"
"9",442,227.5,-32.9,54,92,2,"d1","distracter"
"9",443,-3.5,-33.2,1218,0,1,"c","centre"
"9",444,-11.8,-22.5,1208,0,1,"c","centre"
"9",444,10.3,209.6,140,182,2,"3","target"
"9",445,-11.1,-35.4,1202,0,1,"c","centre"
"9",445,-232.9,47.2,106,150,2,"d4","blank"
"9",446,-4.39999999999998,-27.6,1202,0,1,"c","centre"
"9",446,-1.20000000000005,205.6,172,216,2,"3","target"
"9",447,-7,-33.2,1198,0,1,"c","centre"
"9",448,-3,-34.1,1270,0,1,"c","centre"
"9",449,-3.20000000000005,-30.7,1228,0,1,"c","centre"
"9",450,-5.89999999999998,-15.2,1188,0,1,"c","centre"
"9",451,-11.3,-18.9,316,0,1,"c","centre"
"9",451,2.79999999999995,-17.9,56,64,2,"c","centre"
"9",451,-4.10000000000002,-20.7,828,908,3,"c","centre"
"9",452,-8.29999999999995,-17.3,1220,0,1,"c","centre"
"9",452,-205.6,-136.1,142,180,2,"5","target"
"9",453,-4.39999999999998,-22.4,1188,0,1,"c","centre"
"9",453,104.7,176.9,144,186,2,"d2","distracter"
"9",454,2.39999999999998,-37.3,1208,0,1,"c","centre"
"9",455,-2.79999999999995,-35.7,1236,0,1,"c","centre"
"9",455,161,66.5,102,138,2,"2","target"
"9",456,-5.5,-32,1274,0,1,"c","centre"
"9",456,178.8,64.5,134,166,2,"2","target"
"9",457,-0.600000000000023,-28.2,1194,0,1,"c","centre"
"9",457,96.0999999999999,147.3,84,116,2,"d2","distracter"
