"observer","trial","x","y","dur","n","aoi","aoi2"
"11",240,2.5,28.1,659,2,"c","centre"
"11",240,12.9,266.4,375,3,"3","target"
"11",241,3.10000000000002,17.9,303,1,"c","centre"
"11",241,2.79999999999995,8,719,2,"c","centre"
"11",241,-254.7,-120.8,194,3,"5","target"
"11",241,-230.9,-129.2,322,4,"5","target"
"11",241,-224.3,-127.8,106,5,"5","target"
"11",241,-179.1,-124.2,168,6,"5","target"
"11",241,-256.8,-118.3,151,7,"5","target"
"11",241,-260.1,-135.3,125,8,"5","target"
"11",241,-248.3,-126,579,9,"5","target"
"11",242,0.200000000000045,19.2,1201,1,"c","centre"
"11",242,232.2,-123.6,530,2,"1","target"
"11",242,238.9,-132.6,195,3,"1","target"
"11",243,10.5,21.6,198,1,"c","centre"
"11",243,6.29999999999995,2.89999999999998,39,2,"c","centre"
"11",243,17.3,19.6,420,3,"c","centre"
"11",243,-3.29999999999995,13.5,222,4,"c","centre"
"11",243,118.8,-216.8,234,5,"d6","distracter"
"11",243,-13.7,-246.5,527,6,"6","target"
"11",244,-5.89999999999998,15.4,585,1,"c","centre"
"11",244,17,26.6,259,2,"c","centre"
"11",244,6.10000000000002,24.1,344,3,"c","centre"
"11",244,133.3,-192.3,130,4,"d6","distracter"
"11",244,-218.1,-129.5,920,5,"5","target"
"11",244,129.6,-246.8,258,6,"d6","distracter"
"11",244,-238.4,-128.1,177,7,"5","target"
"11",245,1,16.8,1202,1,"c","centre"
"11",245,-236.1,12.7,128,2,"d4","distracter"
"11",245,229.8,119.5,152,3,"2","target"
"11",245,244.2,136.3,139,4,"2","target"
"11",245,-93.7,-31.6,32,5,"c","centre"
"11",246,-1,25,1192,1,"c","centre"
"11",246,-43,248.1,123,2,"3","target"
"11",246,-87.3,240.1,142,3,"d3","distracter"
"11",246,-58.6,246.9,119,4,"3","target"
"11",246,21,265.8,248,5,"3","target"
"11",246,1.60000000000002,294.9,223,6,"3","target"
"11",246,-34.2,251.6,211,7,"3","target"
"11",248,16.5,12.5,422,1,"c","centre"
"11",248,20.5,15.8,691,2,"c","centre"
"11",248,-104.8,-156.4,142,3,"d5","distracter"
"11",248,-127.6,-213.2,158,4,"d5","distracter"
"11",248,-207.5,139.6,219,5,"4","target"
"11",248,-227.4,128,127,6,"4","target"
"11",249,11.9,0.200000000000045,287,1,"c","centre"
"11",249,3.39999999999998,3.29999999999995,201,2,"c","centre"
"11",249,-179.1,90.5,96,3,"4","blank"
"11",249,3.70000000000005,7.79999999999995,519,4,"c","centre"
"11",249,257.6,54.9,99,5,"d1","distracter"
"11",249,229,138.8,195,6,"2","target"
"11",249,268,23.8,507,7,"d1","distracter"
"11",249,239.8,135.2,226,8,"2","target"
"11",249,221.4,126.9,150,9,"2","target"
"11",250,-1.5,4.60000000000002,1201,1,"c","centre"
"11",250,-237,-133.5,501,2,"5","target"
"11",251,46,7.5,1213,1,"c","centre"
"11",251,-182.9,-149.9,294,2,"5","target"
"11",252,11.7,-15.6,667,1,"c","centre"
"11",252,21.6,0.799999999999955,376,2,"c","centre"
"11",252,275.7,-9.39999999999998,162,3,"d1","distracter"
"11",252,-214.1,-128.3,518,4,"5","target"
"11",254,32.1,10.5,1217,1,"c","centre"
"11",254,30.1,247.4,896,2,"3","target"
"11",254,-112.9,-245.2,464,3,"d5","distracter"
"11",255,21.3,11.7,1272,1,"c","centre"
"11",255,-116.8,197.4,222,2,"d3","distracter"
"11",255,-208.8,130.7,346,3,"4","target"
"11",255,-92.7,219.7,155,4,"d3","distracter"
"11",255,-204.5,129.1,140,5,"4","target"
"11",256,20.7,16.1,1451,1,"c","centre"
"11",256,23.9,281.3,309,2,"3","target"
"11",257,8.89999999999998,23.7,1215,1,"c","centre"
"11",257,-35.1,-188.5,130,2,"6","target"
"11",257,-116.7,-206.3,124,3,"d5","distracter"
"11",257,28.4,-255.3,102,4,"6","target"
"11",257,-25.6,-230.9,95,5,"6","target"
"11",258,12,13.6,325,1,"c","centre"
"11",258,-3.79999999999995,16.3,229,2,"c","centre"
"11",258,24.4,13.5,663,3,"c","centre"
"11",258,254.8,124.1,340,4,"2","target"
"11",259,14.5,14.2,1212,1,"c","centre"
"11",259,246.4,135.8,416,2,"2","target"
"11",259,-40.6,-203,168,3,"6","blank"
"11",260,23.9,19.7,1204,1,"c","centre"
"11",260,236.1,152.5,305,2,"2","target"
"11",260,236.3,145.9,245,3,"2","target"
"11",261,-2.20000000000005,32.3,414,1,"c","centre"
"11",261,18.8,13,628,2,"c","centre"
"11",261,-127,-196.2,152,3,"d5","distracter"
"11",261,-210.7,-129.9,470,4,"5","target"
"11",261,-149.6,-184.9,139,5,"d5","distracter"
"11",261,-108.8,-223.4,139,6,"d5","distracter"
"11",261,-105,-216.2,100,7,"d5","distracter"
"11",261,-202.1,-136.8,116,8,"5","target"
"11",261,-134,-192.5,230,9,"d5","distracter"
"11",262,22.3,15.4,291,1,"c","centre"
"11",262,25.5,23.7,679,2,"c","centre"
"11",262,-92.5,238.5,226,3,"d3","distracter"
"11",262,13.4,273.1,277,4,"3","target"
"11",262,12.2,260.5,381,5,"3","target"
"11",263,15.8,21.5,1311,1,"c","centre"
"11",263,68.7,11,127,2,"c","centre"
"11",263,241,133.9,481,3,"2","target"
"11",263,-108.7,-231.7,216,4,"d5","distracter"
"11",263,-135.6,-198.5,207,5,"d5","distracter"
"11",264,14,3.5,1218,1,"c","centre"
"11",264,126.8,-176.4,129,2,"d6","distracter"
"11",264,-219.8,-125.1,446,3,"5","target"
"11",264,141.1,-225.7,140,4,"d6","distracter"
"11",264,133.3,-192.6,99,5,"d6","distracter"
"11",264,-223.2,-110.7,406,6,"5","target"
"11",264,146.2,-219.2,301,7,"d6","distracter"
"11",264,-147,-105.4,72,8,"5","target"
"11",264,-238.6,-103.3,415,9,"5","target"
"11",264,125.4,-214.4,258,10,"d6","distracter"
"11",264,-248.1,-117.4,336,11,"5","target"
"11",265,17.4,16.1,485,1,"c","centre"
"11",265,30.6,12.4,570,2,"c","centre"
"11",265,27.8,255.7,311,3,"3","target"
"11",265,9.20000000000005,226.2,192,4,"3","target"
"11",266,12.8,18.6,1221,1,"c","centre"
"11",266,-110,228.4,243,2,"d3","distracter"
"11",266,251.6,-132,245,3,"1","target"
"11",267,18.6,18.3,1201,1,"c","centre"
"11",267,258.9,38.8,308,2,"d1","distracter"
"11",267,234.6,142.7,197,3,"2","target"
"11",267,244.8,111.6,25,4,"2","target"
"11",267,249.3,42.5,146,5,"d1","distracter"
"11",268,25.7,10.4,536,1,"c","centre"
"11",268,26.5,17.7,660,2,"c","centre"
"11",268,-203.8,117.2,262,3,"4","target"
"11",269,18.4,4.60000000000002,234,1,"c","centre"
"11",269,5.89999999999998,-7.39999999999998,756,2,"c","centre"
"11",269,-212.9,123.3,360,3,"4","target"
"11",270,17.7,17.6,1197,1,"c","centre"
"11",270,-218.2,-135.3,251,2,"5","target"
"11",270,-225.6,-123.5,83,3,"5","target"
"11",270,-217.5,-114.1,75,4,"5","target"
"11",271,-7.39999999999998,15.8,1188,1,"c","centre"
"11",271,261,13.7,158,2,"d1","distracter"
"11",271,27,-253.5,190,3,"6","target"
"11",271,4.29999999999995,-255.1,121,4,"6","target"
"11",271,270.8,-65.6,95,5,"d1","distracter"
"11",272,7.29999999999995,19.3,324,1,"c","centre"
"11",272,18.4,21.4,508,2,"c","centre"
"11",272,-203.1,126.3,139,3,"4","target"
"11",272,-214.3,139.7,157,4,"4","target"
"11",272,-187.7,-271.8,27,5,"d5","blank"
"11",272,-217.6,-2.5,76,6,"d4","blank"
"11",272,-347.4,-1396.7,101,7,"0","blank"
"11",272,-360,-1479.3,160,8,"0","blank"
"11",272,-457.5,-1500.4,207,9,"0","blank"
"11",272,-221.8,-65.1,43,10,"5","blank"
"11",272,-210.9,101,143,11,"4","target"
"11",272,-219.7,125,107,12,"4","target"
"11",272,-259.4,104,246,13,"4","target"
"11",273,12.8,24.4,1227,1,"c","centre"
"11",273,4.10000000000002,-268.8,159,2,"6","target"
"11",273,0.600000000000023,-262.8,147,3,"6","target"
"11",273,-70.8,-350.7,45,4,"0","blank"
"11",274,8.20000000000005,18.1,427,1,"c","centre"
"11",274,-1.70000000000005,33,600,2,"c","centre"
"11",274,220.9,-128.5,216,3,"1","target"
"11",275,16.2,25.8,330,1,"c","centre"
"11",275,16.1,14.7,675,2,"c","centre"
"11",275,236.1,110,351,3,"2","target"
"11",276,21.5,20.5,259,1,"c","centre"
"11",276,16.5,17.2,730,2,"c","centre"
"11",276,221.1,-111,276,3,"1","target"
"11",276,238.1,-140.8,222,4,"1","target"
"11",277,19.6,10.3,89,1,"c","centre"
"11",277,18.1,10.9,99,2,"c","centre"
"11",277,6.70000000000005,20.1,563,3,"c","centre"
"11",277,250.3,28.6,199,4,"d1","distracter"
"11",277,-20.2,259.5,226,5,"3","target"
"11",277,1.20000000000005,256.8,380,6,"3","target"
"11",278,14.1,12.3,246,1,"c","centre"
"11",278,12.4,21,243,2,"c","centre"
"11",278,-5.5,9.5,280,3,"c","centre"
"11",278,15.3,13.2,421,4,"c","centre"
"11",278,-198.8,137,420,5,"4","target"
"11",278,-246.3,27.6,81,6,"d4","distracter"
"11",278,-224.7,77.2,79,7,"4","target"
"11",278,-229.6,37.9,28,8,"d4","distracter"
"11",278,-199.9,89.5,203,9,"4","target"
"11",279,7.89999999999998,9.70000000000005,1219,1,"c","centre"
"11",279,225.7,131.5,252,2,"2","target"
"11",280,-2.89999999999998,7.29999999999995,682,1,"c","centre"
"11",280,-9,12.6,630,2,"c","centre"
"11",280,202.5,-96.9,141,3,"1","target"
"11",280,250,-128.7,293,4,"1","target"
"11",280,153.7,-211.7,189,5,"d6","distracter"
"11",281,19.4,12,1327,1,"c","centre"
"11",281,-243.4,13,121,2,"d4","distracter"
"11",281,-238.1,-208,26,3,"5","target"
"11",282,1,12.2,562,1,"c","centre"
"11",282,-6.79999999999995,-1.39999999999998,509,2,"c","centre"
"11",282,208.7,122.1,349,3,"2","target"
"11",282,230.6,107.4,196,4,"2","target"
"11",282,240.4,130.7,159,5,"2","target"
"11",282,166.6,61.3,133,6,"2","target"
"11",282,244.9,137.2,526,7,"2","target"
"11",282,229.4,129.8,638,8,"2","target"
"11",282,177,-69.3,39,9,"1","blank"
"11",283,22.3,21.1,1179,1,"c","centre"
"11",283,245,135.9,157,2,"2","target"
"11",284,11.2,19.9,424,1,"c","centre"
"11",284,16.4,18.9,189,2,"c","centre"
"11",284,139.7,88.5,380,3,"2","blank"
"11",284,4.10000000000002,262.3,376,4,"3","target"
"11",285,4.89999999999998,17.3,289,1,"c","centre"
"11",285,16,14.8,179,2,"c","centre"
"11",285,26.1,238.5,540,3,"3","target"
"11",285,19.7,255.5,468,4,"3","target"
"11",286,21.6,7.39999999999998,374,1,"c","centre"
"11",286,15.4,11.7,814,2,"c","centre"
"11",286,146.6,215,432,3,"d2","distracter"
"11",286,-214.9,-132.4,215,4,"5","target"
"11",287,9.89999999999998,14.7,427,1,"c","centre"
"11",287,27.6,15.8,816,2,"c","centre"
"11",287,156.5,225.3,393,3,"d2","distracter"
"11",287,235.2,-126.4,295,4,"1","target"
"11",288,17.8,8.5,1105,1,"c","centre"
"11",288,-152.4,210.1,239,2,"d3","distracter"
"11",288,-178.1,179.6,113,3,"d3","distracter"
"11",288,-219.3,141.8,288,4,"4","target"
"11",288,-154.6,170,125,5,"d3","distracter"
"11",289,11.7,26,1219,1,"c","centre"
"11",289,255.6,-102,514,2,"1","target"
"11",290,-4.79999999999995,11.6,497,1,"c","centre"
"11",290,-9.20000000000005,17.7,607,2,"c","centre"
"11",290,137.9,196.4,138,3,"d2","distracter"
"11",290,141.1,226.5,172,4,"d2","distracter"
"11",290,238.5,-176.9,104,5,"1","target"
"11",290,244.2,-132.6,140,6,"1","target"
"11",291,3.60000000000002,14.7,55,1,"c","centre"
"11",291,5.60000000000002,18,510,2,"c","centre"
"11",291,20.8,23,601,3,"c","centre"
"11",291,-115.5,223.5,432,4,"d3","distracter"
"11",291,225,-123.1,267,5,"1","target"
"11",292,21.6,-5.89999999999998,308,1,"c","centre"
"11",292,31,12,626,2,"c","centre"
"11",293,2.70000000000005,20.1,1205,1,"c","centre"
"11",293,-216.2,-110.5,208,2,"5","target"
"11",293,-157.1,-90,124,3,"5","target"
"11",293,-162.3,-386.2,21,4,"0","blank"
"11",293,-169.2,-101.6,482,5,"5","target"
"11",293,-216.4,-121,160,6,"5","target"
"11",294,15.1,6.39999999999998,253,1,"c","centre"
"11",294,17.2,11.3,282,2,"c","centre"
"11",294,7.20000000000005,-6.70000000000005,433,3,"c","centre"
"11",294,-199.1,56.2,181,4,"4","target"
"11",294,-203.3,131,275,5,"4","target"
"11",294,-221.8,97.8,164,6,"4","target"
"11",294,-250,-18.1,323,7,"d4","distracter"
"11",295,20.7,3.79999999999995,306,1,"c","centre"
"11",295,10.8,28.1,266,2,"c","centre"
"11",295,-1.20000000000005,20.3,379,3,"c","centre"
"11",295,120.1,-244.1,181,4,"d6","distracter"
"11",295,11.1,-278,337,5,"6","target"
"11",296,6.79999999999995,18.8,1232,1,"c","centre"
"11",296,-225.5,-81.4,222,2,"5","target"
"11",297,16.9,-3.29999999999995,597,1,"c","centre"
"11",297,5,11.1,575,2,"c","centre"
"11",297,241.7,121.4,200,3,"2","target"
"11",298,-9.20000000000005,10.6,272,1,"c","centre"
"11",298,-5.10000000000002,12,568,2,"c","centre"
"11",298,154.7,118.3,123,3,"2","blank"
"11",298,-190.3,128.7,202,4,"4","target"
"11",298,-216.9,128.6,139,5,"4","target"
"11",299,15,7.89999999999998,1190,1,"c","centre"
"11",299,234.7,124.8,192,2,"2","target"
"11",300,22.8,-13.7,478,1,"c","centre"
"11",300,18.5,-5.10000000000002,613,2,"c","centre"
"11",300,224.4,-140.6,243,3,"1","target"
"11",300,234.7,-132.4,113,4,"1","target"
"11",301,46.4,11.9,1221,1,"c","centre"
"11",301,173.2,234.2,131,2,"d2","distracter"
"11",301,-147.7,-68.9,104,3,"5","target"
"11",301,-161.9,-113.3,137,4,"5","target"
"11",301,-144,-105.9,229,5,"5","target"
"11",302,6.10000000000002,40.6,342,1,"c","centre"
"11",302,24.3,17.1,220,2,"c","centre"
"11",302,24,34.1,365,3,"c","centre"
"11",302,145.3,221.4,147,4,"d2","distracter"
"11",302,23.1,-223.7,325,5,"6","target"
"11",302,25.4,-246.2,275,6,"6","target"
"11",303,2.89999999999998,17.9,468,1,"c","centre"
"11",303,115.3,123.1,732,2,"d2","blank"
"11",303,265.3,33.6,260,3,"d1","distracter"
"11",303,-215.7,-112.7,258,4,"5","target"
"11",303,-191.9,-84.9,42,5,"5","target"
"11",303,305.1,-20.5,90,6,"d1","distracter"
"11",304,2.10000000000002,-0.600000000000023,708,1,"c","centre"
"11",304,33.9,162.4,501,2,"3","blank"
"11",304,-184.3,-152.5,158,3,"5","target"
"11",304,-214.7,-150.7,193,4,"5","target"
"11",305,9,1.89999999999998,387,1,"c","centre"
"11",305,-5.39999999999998,2.60000000000002,624,2,"c","centre"
"11",305,-271.8,-20,151,3,"d4","distracter"
"11",305,-232,-151.9,258,4,"5","target"
"11",306,5.10000000000002,16.1,342,1,"c","centre"
"11",306,3.70000000000005,19.3,684,2,"c","centre"
"11",306,235.6,-136.5,350,3,"1","target"
"11",307,-14.4,13.6,188,1,"c","centre"
"11",307,1.29999999999995,9.79999999999995,779,2,"c","centre"
"11",307,272.9,7.60000000000002,324,3,"d1","distracter"
"11",307,8.89999999999998,-277.3,328,4,"6","target"
"11",307,-9.60000000000002,-223.3,279,5,"6","target"
"11",308,16.2,2.89999999999998,387,1,"c","centre"
"11",308,4.29999999999995,8,190,2,"c","centre"
"11",308,30.6,2.79999999999995,650,3,"c","centre"
"11",308,135.9,-233.7,199,4,"d6","distracter"
"11",308,245.2,108.6,358,5,"2","target"
"11",308,217.6,52.6,95,6,"d1","blank"
"11",309,9.10000000000002,16.6,1211,1,"c","centre"
"11",309,26.4,-244.6,178,2,"6","target"
"11",311,4.89999999999998,42.1,1219,1,"c","centre"
"11",311,-252.2,-94.9,159,2,"5","target"
"11",311,-228,-109,126,3,"5","target"
"11",312,22.7,27.7,332,1,"c","centre"
"11",312,13.6,21.5,526,2,"c","centre"
"11",312,-3.70000000000005,75.6,157,3,"c","centre"
"11",312,-219.4,141.3,316,4,"4","target"
"11",312,96.5999999999999,-219.5,229,5,"d6","distracter"
"11",312,-248.1,121.9,220,6,"4","target"
"11",313,8.5,22.8,235,1,"c","centre"
"11",313,10,40.6,714,2,"c","centre"
"11",313,-196,-166.2,223,3,"5","target"
"11",313,-136.1,-213.7,128,4,"d5","distracter"
"11",313,-230.5,-117.2,171,5,"5","target"
"11",314,16.2,11.9,1205,1,"c","centre"
"11",314,242.8,127.2,260,2,"2","target"
"11",315,10.4,-5.89999999999998,725,1,"c","centre"
"11",315,207.4,112.9,446,2,"2","target"
"11",315,233.6,118.2,272,3,"2","target"
"11",316,5.20000000000005,30.5,1206,1,"c","centre"
"11",316,-237.9,14.5,176,2,"d4","distracter"
"11",316,45.6,-241.6,173,3,"6","target"
"11",316,17.7,-253.8,138,4,"6","target"
"11",316,16.2,-196.4,199,5,"6","target"
"11",317,1.20000000000005,14.4,1207,1,"c","centre"
"11",317,223.2,-90.4,158,2,"1","target"
"11",317,242.9,-119.7,120,3,"1","target"
"11",317,223.6,-78.9,156,4,"1","target"
"11",318,2.60000000000002,13.9,329,1,"c","centre"
"11",318,20.7,15.9,694,2,"c","centre"
"11",318,-8.89999999999998,-245.4,324,3,"6","target"
"11",318,19.2,-202.8,177,4,"6","target"
"11",319,16.8,29.1,273,1,"c","centre"
"11",319,10.4,29,921,2,"c","centre"
"11",319,235.1,-96,153,3,"1","target"
"11",320,8.20000000000005,21.7,304,1,"c","centre"
"11",320,-0.600000000000023,21.7,699,2,"c","centre"
"11",320,-215.6,117.9,181,3,"4","target"
"11",320,-227.3,131.1,205,4,"4","target"
"11",321,8.89999999999998,24.3,691,1,"c","centre"
"11",321,178.3,83.2,511,2,"2","blank"
"11",321,14.2,256,298,3,"3","target"
"11",322,23.5,23,346,1,"c","centre"
"11",322,12.8,25.2,170,2,"c","centre"
"11",322,17.9,216.5,198,3,"3","blank"
"11",322,9.10000000000002,92,258,4,"c","centre"
"11",322,106.5,-194.8,147,5,"d6","distracter"
"11",322,-243.2,-125.7,727,6,"5","target"
"11",322,106.7,-219.5,225,7,"d6","distracter"
"11",323,2.79999999999995,14.9,343,1,"c","centre"
"11",323,6.20000000000005,36.3,871,2,"c","centre"
"11",323,-241.4,-110.9,289,3,"5","target"
"11",324,26.2,39.3,149,1,"c","centre"
"11",324,35.3,42.7,213,2,"c","centre"
"11",324,11.2,20.1,494,3,"c","centre"
"11",324,150,211.6,212,4,"d2","distracter"
"11",324,232.3,145.6,624,5,"2","target"
"11",325,6.89999999999998,24.2,425,1,"c","centre"
"11",325,16.8,36,738,2,"c","centre"
"11",325,281.8,15.3,154,3,"d1","distracter"
"11",325,-8.70000000000005,238.4,119,4,"3","target"
"11",325,8.79999999999995,273.2,143,5,"3","target"
"11",326,20.4,28.6,1196,1,"c","centre"
"11",326,122.9,241.4,166,2,"d2","distracter"
"11",326,-169.1,183.9,102,3,"d3","blank"
"11",326,-214.1,144,90,4,"4","target"
"11",326,-219.7,141.4,66,5,"4","target"
"11",327,-1.60000000000002,8.10000000000002,216,1,"c","centre"
"11",327,28.1,39.9,204,2,"c","centre"
"11",327,30.5,242.3,127,3,"3","blank"
"11",327,-0.600000000000023,19.9,105,4,"c","centre"
"11",327,-123.5,-228.2,155,5,"d5","distracter"
"11",327,248.1,-149.4,776,6,"1","target"
"11",327,-112,-218.4,373,7,"d5","distracter"
"11",327,253.8,-147.5,525,8,"1","target"
"11",327,-130.4,-235,172,9,"d5","distracter"
"11",327,216.4,-145.4,136,10,"1","target"
"11",328,-6.29999999999995,-6.29999999999995,271,1,"c","centre"
"11",328,-14.5,9.5,583,2,"c","centre"
"11",328,-18.6,9.29999999999995,344,3,"c","centre"
"11",328,-10,-248,322,4,"6","target"
"11",329,0.799999999999955,19.2,227,1,"c","centre"
"11",329,-8,28.8,777,2,"c","centre"
"11",329,80,-200.4,132,3,"d6","distracter"
"11",329,-253.4,-113.7,357,4,"5","target"
"11",330,24,12.6,205,1,"c","centre"
"11",330,11.9,5.10000000000002,157,2,"c","centre"
"11",330,6.29999999999995,33,447,3,"c","centre"
"11",330,-211.1,-123,210,4,"5","target"
"11",330,-212,-133.4,318,5,"5","target"
"11",331,10.3,1.39999999999998,581,1,"c","centre"
"11",331,29.2,6.70000000000005,255,2,"c","centre"
"11",331,16.2,2.39999999999998,317,3,"c","centre"
"11",331,-228.9,-7.89999999999998,145,4,"d4","distracter"
"11",331,42.6,-262.5,188,5,"6","target"
"11",331,16.4,-268.1,123,6,"6","target"
"11",332,-6.5,24.8,1214,1,"c","centre"
"11",332,8.5,265.5,248,2,"3","target"
"11",332,-5.39999999999998,284.9,58,3,"3","target"
"11",333,-4.5,32.4,1196,1,"c","centre"
"11",333,-243,4.79999999999995,130,2,"d4","distracter"
"11",333,-203.3,-123.8,172,3,"5","target"
"11",333,-192.7,-107.7,198,4,"5","target"
"11",333,-212.7,-101.1,199,5,"5","target"
"11",333,-234.4,-46,106,6,"d4","distracter"
"11",334,-0.799999999999955,12.3,276,1,"c","centre"
"11",334,1.29999999999995,4.20000000000005,699,2,"c","centre"
"11",334,273,40.1,240,3,"d1","distracter"
"11",334,234.2,136.8,223,4,"2","target"
"11",334,249.8,88.7,167,5,"2","target"
"11",334,226.3,132,135,6,"2","target"
"11",334,254.8,25.4,341,7,"d1","distracter"
"11",334,233,132.2,182,8,"2","target"
"11",334,236.9,138.9,136,9,"2","target"
"11",334,267.5,21.2,219,10,"d1","distracter"
"11",334,241.5,142.7,379,11,"2","target"
"11",334,229,136.2,241,12,"2","target"
"11",334,226.6,117.5,731,13,"2","target"
"11",335,-5.29999999999995,3.5,315,1,"c","centre"
"11",335,83.2,72.6,148,2,"0","blank"
"11",335,8.60000000000002,27.8,663,3,"c","centre"
"11",335,131.3,236.8,126,4,"d2","distracter"
"11",335,-231.7,-153.6,115,5,"5","target"
"11",335,-220.2,-125.6,238,6,"5","target"
"11",336,11.9,17,1199,1,"c","centre"
"11",336,14.4,258.3,392,2,"3","target"
"11",337,2.89999999999998,18.4,1205,1,"c","centre"
"11",337,-252.1,7,173,2,"d4","distracter"
"11",337,-12.8,-265.2,122,3,"6","target"
"11",337,-5.20000000000005,-249.3,265,4,"6","target"
"11",338,14.4,6.60000000000002,1205,1,"c","centre"
"11",338,228.9,114,374,2,"2","target"
"11",339,8.20000000000005,2.70000000000005,1260,1,"c","centre"
"11",339,272,3.5,216,2,"d1","distracter"
"11",339,-204,94.3,133,3,"4","target"
"11",339,-219.9,110.7,107,4,"4","target"
"11",340,-0.299999999999955,19.4,1219,1,"c","centre"
"11",340,-3.39999999999998,276.3,375,2,"3","target"
"11",340,212.9,162.9,256,3,"2","blank"
"11",340,6.5,272.5,459,4,"3","target"
"11",340,7.10000000000002,279.2,125,5,"3","target"
"11",340,-3.10000000000002,270.7,117,6,"3","target"
"11",341,15.2,17.1,1202,1,"c","centre"
"11",341,1.79999999999995,289,408,2,"3","target"
"11",342,-9.29999999999995,23.9,283,1,"c","centre"
"11",342,4.5,31.9,732,2,"c","centre"
"11",342,-0.100000000000023,-269.7,309,3,"6","target"
"11",342,8,-249.8,46,4,"6","target"
"11",343,11,9.60000000000002,63,1,"c","centre"
"11",343,15.9,16.5,1208,2,"c","centre"
"11",343,12.4,-231.9,250,3,"6","target"
"11",343,13.5,-256.3,176,4,"6","target"
"11",343,137.5,195.3,121,5,"d2","distracter"
"11",344,7.5,30.7,770,1,"c","centre"
"11",344,43.1,195,413,2,"3","blank"
"11",344,-102.3,236.9,145,3,"d3","distracter"
"11",344,240.4,-99.5,356,4,"1","target"
"11",344,235.9,-119.7,258,5,"1","target"
"11",344,219.5,-121.3,138,6,"1","target"
"11",345,-19.8,12.5,1243,1,"c","centre"
"11",345,10.2,-187.7,125,2,"6","target"
"11",345,-0.399999999999977,-233.8,265,3,"6","target"
"11",345,5.60000000000002,-219.8,82,4,"6","target"
"11",346,-13.1,16.7,275,1,"c","centre"
"11",346,18.3,26.2,917,2,"c","centre"
"11",346,5.79999999999995,-255.4,229,3,"6","target"
"11",346,-9.39999999999998,-219.9,201,4,"6","target"
"11",347,-9.20000000000005,24.1,529,1,"c","centre"
"11",347,-23.7,-117.4,121,2,"0","blank"
"11",347,-21.6,38.1,508,3,"c","centre"
"11",347,-7.79999999999995,259.2,251,4,"3","target"
"11",348,12.1,29.7,302,1,"c","centre"
"11",348,4.89999999999998,42,714,2,"c","centre"
"11",348,-15.8,-240.2,271,3,"6","target"
"11",349,5.10000000000002,18.5,1072,1,"c","centre"
