"observer","trial","x","y","dur","onset","offset","n","aoi2","aoi"
"3",167,-247.7,151.9,337,1406,7538071,5,"target","4"
"3",168,-29.6,-6.29999999999995,1199,0,7542979,1,"centre","c"
"3",168,87.3,-203.7,110,1239,7543129,2,"distracter","d6"
"3",168,-36.8,-239,555,1374,7543709,3,"target","6"
"3",169,-28.8,-6,1179,0,7548744,1,"centre","c"
"3",169,-92.5,127.2,136,1206,7548907,2,"blank","0"
"3",169,190.7,114.2,582,1382,7549529,3,"target","2"
"3",170,-32.7,-5.20000000000005,1162,0,7555595,1,"centre","c"
"3",170,166.7,-128.4,126,1201,7555760,2,"target","1"
"3",170,195.2,-131.4,442,1339,7556214,3,"target","1"
"3",171,-35.1,-1.10000000000002,343,0,7562093,1,"centre","c"
"3",171,-36.5,-2.79999999999995,748,458,7562956,2,"centre","c"
"3",171,29.7,123.9,109,1235,7563094,3,"blank","0"
"3",171,86.0999999999999,214.9,161,1368,7563279,4,"distracter","d2"
"3",171,-53.8,-264.5,127,1590,7563467,5,"target","6"
"3",171,-32.3,-236.7,757,1729,7564236,6,"target","6"
"3",172,-28.4,-6.79999999999995,1174,0,7569392,1,"centre","c"
"3",172,220.2,-23.9,120,1211,7569549,2,"distracter","d1"
"3",172,-23.5,231.6,540,1372,7570130,3,"target","3"
"3",173,-25.4,-3,1170,0,7574754,1,"centre","c"
"3",173,-74,178.5,100,1207,7574891,2,"distracter","d3"
"3",173,-16.4,239.6,448,1330,7575362,3,"target","3"
"3",174,-28,-7,1170,0,7580772,1,"centre","c"
"3",174,-237.1,-16.1,109,1206,7580917,2,"distracter","d4"
"3",174,-33.3,246.9,561,1391,7581554,3,"target","3"
"3",175,-27.5,-5.29999999999995,1193,0,7586413,1,"centre","c"
"3",175,-206.7,-114,95,1230,7586545,2,"target","5"
"3",175,-245.5,-118.7,589,1347,7587156,3,"target","5"
"3",176,-30.6,-8.60000000000002,1209,0,7591962,1,"centre","c"
"3",176,-43.9,-236.2,641,1247,7592641,2,"target","6"
"3",177,-32.9,-11.8,1206,0,7598012,1,"centre","c"
"3",177,-29.9,238.7,520,1245,7598571,2,"target","3"
"3",178,-28.9,-9.10000000000002,1204,0,7603791,1,"centre","c"
"3",178,-28,-246.6,625,1254,7604466,2,"target","6"
"3",179,-34,-12.1,1411,0,7608725,1,"centre","c"
"3",179,-236.7,125.6,373,1447,7609134,2,"target","4"
"3",180,-27.8,-12.5,1161,0,7614061,1,"centre","c"
"3",180,29,160.6,100,1192,7614192,2,"target","3"
"3",180,74.7,204.7,75,1313,7614288,3,"distracter","d2"
"3",180,-46.7,237.6,442,1413,7614755,4,"target","3"
"3",181,-24.7,8.79999999999995,261,0,7619051,1,"centre","c"
"3",181,-30.3,-1,925,273,7619988,2,"centre","c"
"3",181,211,-15.3,70,1238,7620098,3,"distracter","d1"
"3",181,-60,244.8,153,1357,7620300,4,"target","3"
"3",181,-36.2,244.4,406,1520,7620716,5,"target","3"
"3",182,-28.7,-7.70000000000005,1239,0,7625397,1,"centre","c"
"3",182,-28.7,-239.3,671,1287,7626116,2,"target","6"
"3",183,-35.2,-19.9,1211,0,7632284,1,"centre","c"
"3",183,161.7,-46.7,87,1242,7632402,2,"blank","0"
"3",183,186.6,-103,129,1348,7632550,3,"target","1"
"3",183,231.2,-16.6,96,1507,7632676,4,"distracter","d1"
"3",183,189.3,-121.4,582,1628,7633283,5,"target","1"
"3",184,-29.5,-24.9,429,0,7637823,1,"centre","c"
"3",184,-30.1,-5.29999999999995,728,443,7638565,2,"centre","c"
"3",184,46.3,167.7,90,1206,7638690,3,"distracter","d2"
"3",184,202.8,126.9,552,1325,7639271,4,"target","2"
"3",185,1,3.60000000000002,1497,0,7647388,1,"centre","c"
"3",185,-13,-230.5,193,1537,7647621,2,"target","6"
"3",185,-30.8,-233.2,588,1739,7648218,3,"target","6"
"3",186,-23.1,-3.70000000000005,1187,0,7653097,1,"centre","c"
"3",186,-213.4,-12.3,99,1222,7653231,2,"distracter","d4"
"3",186,-262.1,-8.60000000000002,44,1338,7653292,3,"distracter","d4"
"3",186,-9.89999999999998,287.1,111,1425,7653446,4,"target","3"
"3",186,-24,246.9,471,1551,7653932,5,"target","3"
"3",187,-26.4,-9.70000000000005,1162,0,7658840,1,"centre","c"
"3",187,205.6,1.39999999999998,100,1201,7658979,2,"distracter","d1"
"3",187,187.3,135.4,549,1331,7659558,3,"target","2"
"3",188,-29.9,-9.89999999999998,289,0,7663781,1,"centre","c"
"3",188,-26.6,-9.20000000000005,792,416,7664700,2,"centre","c"
"3",188,-163.3,-160.2,77,1247,7664816,3,"blank","5"
"3",188,-157.6,-202,80,1342,7664914,4,"distracter","d5"
"3",188,-44.5,266,110,1476,7665078,5,"target","3"
"3",188,-25.6,251.5,468,1597,7665557,6,"target","3"
"3",189,-29.1,-7.70000000000005,1186,0,7671113,1,"centre","c"
"3",189,49.3,180.1,91,1215,7671233,2,"distracter","d2"
"3",189,-42.7,233.5,199,1330,7671456,3,"target","3"
"3",189,-30.4,252.8,429,1539,7671895,4,"target","3"
"3",190,-30.7,-7.20000000000005,1197,0,7676608,1,"centre","c"
"3",190,169.4,118.1,140,1235,7676786,2,"target","2"
"3",190,195.5,128.3,360,1388,7677159,3,"target","2"
"3",191,-24.1,-4.79999999999995,306,0,7681305,1,"centre","c"
"3",191,-31.8,-7.70000000000005,749,457,7682205,2,"centre","c"
"3",191,-162.9,-172.6,102,1246,7682347,3,"distracter","d5"
"3",191,-158.3,-202.7,56,1359,7682414,4,"distracter","d5"
"3",191,-41.2,274.7,125,1464,7682588,5,"target","3"
"3",191,-25.7,246.7,573,1603,7683175,6,"target","3"
"3",192,-29.9,-3.79999999999995,1185,0,7687747,1,"centre","c"
"3",192,-216.7,113.1,94,1225,7687881,2,"target","4"
"3",192,-250,127.4,467,1331,7688360,3,"target","4"
"3",193,-30,-14.9,1203,0,7693076,1,"centre","c"
"3",193,179.3,123.9,169,1241,7693283,2,"target","2"
"3",193,201.7,134.1,280,1422,7693575,3,"target","2"
"3",194,-29.8,-6.29999999999995,1222,0,7697827,1,"centre","c"
"3",194,-34.8,-248.9,702,1272,7698579,2,"target","6"
"3",195,-25.4,-12.9,1187,0,7703652,1,"centre","c"
"3",195,53.3,176.5,113,1230,7703808,2,"distracter","d2"
"3",195,-256.9,-141.9,646,1392,7704503,3,"target","5"
"3",196,-24.2,-5.10000000000002,1170,0,7709951,1,"centre","c"
"3",196,165,115.3,120,1209,7710110,2,"target","2"
"3",196,199.1,123.3,471,1341,7710593,3,"target","2"
"3",197,-30.7,-13.9,313,0,7713821,1,"centre","c"
"3",197,-27.3,-10.2,779,444,7714731,2,"centre","c"
"3",197,-27.7,-215.5,149,1258,7714915,3,"target","6"
"3",197,-29.8,-242.1,274,1420,7715202,4,"target","6"
"3",198,-33.5,-9.29999999999995,1189,0,7721138,1,"centre","c"
"3",198,85.0999999999999,119,87,1229,7721265,2,"blank","0"
"3",198,184.4,123.1,475,1340,7721764,3,"target","2"
"3",199,-31.5,-7.29999999999995,1207,0,7726598,1,"centre","c"
"3",199,217.4,-22.1,87,1242,7726720,2,"distracter","d1"
"3",199,188.8,132,568,1358,7727317,3,"target","2"
"3",200,-28,-5.79999999999995,1207,0,7732341,1,"centre","c"
"3",200,-114.4,-125,80,1241,7732455,2,"distracter","d5"
"3",200,195.5,153.4,324,1365,7732823,3,"target","2"
"3",201,-37.5,-21.2,100,0,7744534,1,"centre","c"
"3",201,-6.70000000000005,36.9,136,123,7744693,2,"centre","c"
"3",201,-43.1,-14.3,139,281,7744854,3,"centre","c"
"3",201,80.5999999999999,141.4,105,461,7745000,4,"blank","d2"
"3",201,-33.1,-13.3,595,597,7745626,5,"centre","c"
"3",201,-153.7,99.1,54,1225,7745713,6,"target","4"
"3",201,-231.8,129.7,146,1304,7745884,7,"target","4"
"3",201,-258.2,129.1,304,1460,7746198,8,"target","4"
"3",202,-28.5,-4.70000000000005,1141,0,7751891,1,"centre","c"
"3",202,-219.6,-22.2,138,1166,7752054,2,"distracter","d4"
"3",202,-92.4,-161.7,46,1344,7752140,3,"blank","d5"
"3",202,1.10000000000002,-256.8,88,1429,7752267,4,"target","6"
"3",202,-34.1,-243.8,462,1532,7752744,5,"target","6"
"3",203,-29.7,-10.6,1173,0,7757725,1,"centre","c"
"3",203,-265.9,-7.79999999999995,166,1212,7757930,2,"distracter","d4"
"3",203,-238.6,-143,106,1407,7758065,3,"target","5"
"3",203,-250.6,-124.3,711,1525,7758788,4,"target","5"
"3",204,-27.6,-18.1,1180,0,7763300,1,"centre","c"
"3",204,161.6,-126,125,1210,7763455,2,"target","1"
"3",204,189.5,-129.1,475,1347,7763942,3,"target","1"
"3",205,-26.1,-14.7,306,0,7768652,1,"centre","c"
"3",205,-8.60000000000002,-18.7,130,453,7768929,2,"centre","c"
"3",205,-30.8,-5.29999999999995,595,593,7769534,3,"centre","c"
"3",205,195,-122.9,620,1228,7770194,4,"target","1"
"3",206,-24.8,-11.6,1185,0,7775649,1,"centre","c"
"3",206,202.1,-123.4,609,1224,7776297,2,"target","1"
"3",207,-24.4,-12,424,0,7780488,1,"centre","c"
"3",207,183.5,-107.9,120,457,7780641,2,"blank","1"
"3",207,-24,-3.20000000000005,583,617,7781264,3,"centre","c"
"3",207,172.9,118.9,129,1239,7781432,4,"target","2"
"3",207,213.4,129.1,531,1385,7781980,5,"target","2"
"3",208,-25.6,-7.10000000000002,1184,0,7787423,1,"centre","c"
"3",208,-107.4,164.3,67,1225,7787531,2,"distracter","d3"
"3",208,-155.9,223.5,222,1316,7787777,3,"distracter","d3"
"3",208,-41,-314.3,86,1603,7787928,4,"target","6"
"3",208,-36.2,-232,573,1716,7788528,5,"target","6"
"3",209,-25.1,-6.39999999999998,1216,0,7793072,1,"centre","c"
"3",209,-21,200.5,132,1252,7793240,2,"target","3"
"3",209,-26.7,233.5,445,1400,7793701,3,"target","3"
"3",210,-28.2,-7.39999999999998,1213,0,7798847,1,"centre","c"
"3",210,-151.9,125.8,87,1299,7799020,2,"blank","4"
"3",210,-260.4,-176.5,97,1439,7799170,3,"target","5"
"3",210,-249.2,-136.5,661,1553,7799848,4,"target","5"
"3",211,-30.2,-4.79999999999995,253,0,7803336,1,"centre","c"
"3",211,-26.5,-8.60000000000002,822,379,7804284,2,"centre","c"
"3",211,211.4,-27.1,73,1248,7804404,3,"distracter","d1"
"3",211,-256.2,135.9,608,1371,7805062,4,"target","4"
"3",212,-24.9,-19.2,1214,0,7809288,1,"centre","c"
"3",212,-10.6,219.8,126,1250,7809450,2,"target","3"
"3",212,-24.2,250.9,457,1389,7809920,3,"target","3"
"3",213,-23.9,-12.4,1185,0,7815644,1,"centre","c"
"3",213,-165.5,77,82,1224,7815765,2,"target","4"
"3",213,-246.6,129.1,603,1327,7816389,3,"target","4"
"3",214,-21.6,-3.60000000000002,257,0,7820287,1,"centre","c"
"3",214,-25.1,-8.79999999999995,854,349,7821233,2,"centre","c"
"3",214,-23.4,-219.8,144,1236,7821410,3,"target","6"
"3",214,-30.7,-246.9,526,1393,7821949,4,"target","6"
"3",215,-29.5,-8.60000000000002,1211,0,7828303,1,"centre","c"
"3",215,-130.7,71.1,72,1245,7828409,2,"blank","0"
"3",215,-242.5,137.1,503,1341,7828936,3,"target","4"
"3",216,-29.7,-5.60000000000002,1194,0,7836204,1,"centre","c"
"3",216,87.5,-188.6,75,1233,7836318,2,"distracter","d6"
"3",216,-38.6,-237,906,1335,7837251,3,"target","6"
"3",217,-23.6,-7.70000000000005,461,0,7842433,1,"centre","c"
"3",217,-19.9,-3.10000000000002,663,557,7843192,2,"centre","c"
"3",217,94.0999999999999,-176.1,95,1258,7843325,3,"distracter","d6"
"3",217,110.1,-216.7,178,1369,7843519,4,"distracter","d6"
"3",217,184.9,151.2,113,1601,7843686,5,"target","2"
"3",217,212.6,132.9,298,1728,7843998,6,"target","2"
"3",218,-25.6,-13.6,221,0,7849266,1,"centre","c"
"3",218,-24.5,-13.8,906,332,7850283,2,"centre","c"
"3",218,162.3,-71.7,94,1276,7850415,3,"target","1"
"3",218,198.7,-119.7,724,1392,7851161,4,"target","1"
"3",219,-28.3,-8.89999999999998,1244,0,7856556,1,"centre","c"
"3",219,17.2,136.6,94,1276,7856682,2,"blank","0"
"3",219,-244,113.6,156,1422,7856890,3,"target","4"
"3",219,-257.8,131.7,394,1589,7857295,4,"target","4"
"3",220,-16.6,-13.2,172,0,7862101,1,"centre","c"
"3",220,-16.8,-32.4,132,312,7862373,2,"centre","c"
"3",220,-23.4,-7.10000000000002,764,452,7863145,3,"centre","c"
"3",220,186.4,-115,164,1247,7863340,4,"target","1"
"3",220,202.2,-122.7,414,1421,7863764,5,"target","1"
"3",221,-24,-12,170,0,7868217,1,"centre","c"
"3",221,-20.6,-30.9,87,295,7868429,2,"centre","c"
"3",221,156.9,-99.4,121,411,7868579,3,"blank","1"
"3",221,-29.3,-16.1,637,570,7869254,4,"centre","c"
"3",221,55,-234.3,73,1259,7869379,5,"target","6"
"3",221,-28.2,-237,587,1358,7869992,6,"target","6"
"3",222,-22.4,-11.6,1051,0,7875036,1,"centre","c"
"3",222,-243.8,-116.1,909,1090,7875984,2,"target","5"
"3",223,-35.9,0,1243,0,7883484,1,"centre","c"
"3",223,-39.6,205.4,106,1281,7883628,2,"target","3"
"3",223,-34.2,239.2,356,1401,7883998,3,"target","3"
"3",224,-23.6,-4.89999999999998,279,0,7888104,1,"centre","c"
"3",224,-5.70000000000005,75.7,94,424,7888343,2,"centre","c"
"3",224,-28.9,-13.5,696,553,7889074,3,"centre","c"
"3",224,155.5,-25.5,64,1277,7889166,4,"blank","0"
"3",224,-256.5,-119.8,662,1396,7889883,5,"target","5"
"3",225,-18.4,-3.89999999999998,233,0,7894442,1,"centre","c"
"3",225,-27.2,-8.70000000000005,805,376,7895390,2,"centre","c"
"3",225,-230.5,-1.5,121,1218,7895548,3,"distracter","d4"
"3",225,-56.2,224.2,135,1382,7895726,4,"target","3"
"3",225,-28.4,243.7,433,1529,7896171,5,"target","3"
"3",226,-32.2,-6,1206,0,7900966,1,"centre","c"
"3",226,188.5,-28.3,85,1241,7901086,2,"distracter","d1"
"3",226,175.5,-90.1,99,1349,7901208,3,"target","1"
"3",226,197,-124.3,396,1463,7901619,4,"target","1"
"3",227,-33.5,-4.39999999999998,252,0,7905686,1,"centre","c"
"3",227,-27.3,-6.10000000000002,771,400,7906605,2,"centre","c"
"3",227,-208.7,0.100000000000023,98,1203,7906735,3,"distracter","d4"
"3",227,200.7,130.4,540,1344,7907318,4,"target","2"
"3",228,-29.2,-12.1,1092,0,7913053,1,"centre","c"
